Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
N-Acetylsphingosine	1213486.367	1407083.953	1424357.75	364898.4587	181035.9757	363053.6002	131179.4857	125917.8024	127006.5961	143119.3234	146161.4071	143289.1075	138803.4543	107927.4613	125039.8778	118736.0781	122178.7981	128509.4752	121632.4837	141352.7606	127539.1159
N-Feruloyloctopamine	3778468.653	4480227.592	5053995.468	1836819	2266897.882	270035.5464	1250018.628	1530589.419	341092.801	407501.1729	355390.7122	304770.7173	271043.0359	247778.1574	233309.0524	264930.02	244650.1557	249257.4475	291823.8551	250836.2326	3668493.178
N-Formylmethionine	27397302.29	30751286.64	32291565.13	1391050.832	1320528.167	1636568.949	551227.0076	520906.6907	454179.749	277234.8834	228451.8461	245935.4725	411938.7934	375007.9615	427620.4863	246963.8992	189439.3644	143034.9394	4710306.215	2869352.325	5636636.111
N-Isobutyrylglycine	55088950.28	38098277.63	89285993.14	33921550.19	37392627.68	39868371.15	13683317.79	11157374.57	15051263.92	21278124.27	24928478.41	21407683.36	10223953.55	12838670.67	7081860.526	5860456.618	10903732.03	3675934.132	37530778.5	3815686.559	3544558.077
N-Tigloylglycine	23594289.81	23034446.48	23494179.35	23854390.6	24317929.53	25744142.87	10900282.01	13447753.78	10024201.56	7912359.268	7665705.14	8354004.902	5613484.019	5448687.188	6324723.825	7171981.475	8259109.688	6560765.703	8090015.361	9346878.905	7437856.979
"N-[(1R,9S)-11-(1-Acetyl-4-piperidinyl)-6-oxo-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-3-yl]-2-furamide"	8752977.813	8866071.722	9979256.133	52839.86892	49996.99427	59641.10686	52391.50578	49165.45673	47750.29897	49968.20157	47543.82332	48699.92327	73213.10451	46853.087	54963.3186	72274.59338	74820.4595	67884.93452	99243.27961	108044.0012	97135.86113
N-benzyl-N-isopropyl-N'-[4-(trifluoromethoxy)phenyl]urea	7741006.738	8023225.447	7690785.087	335026.8614	241673.6384	231935.059	69221.816	71864.0359	71623.17783	79057.91078	74442.7269	148688.2909	69646.17485	68477.13899	74185.43003	85720.42467	169314.5789	90152.34004	3422968.355	2043871.487	2780670.132
"N-{[(2R,4S,5R)-5-(3-Cyclopentyl-1-methyl-1H-pyrazol-5-yl)-1-azabicyclo[2.2.2]oct-2-yl]methyl}-4-methoxybenzamide"	1130850.675	1163387.213	1430819.697	14597466.24	9707002.835	8971531.323	78546.66122	78043.87382	77669.92537	102945.3245	109984.6826	111482.2728	116339.512	84916.64214	102453.2615	101785.6813	98138.72236	103980.2054	508556.5676	230889.3263	1445326.053
"N1-[4-(3-pyrazin-2-yl-4,5-dihydro-1H-1,2,4-triazol-5-yl)phenyl]acetamide"	3073229.865	4152464.433	5163165.127	4986790.744	2970556.316	1864361.356	7189383.925	10060118.37	3362669.708	1387015.953	1130710.034	878150.7513	125670.9127	200333.3553	354413.7881	227509.7916	256611.268	416393.7531	376011.9711	193244.9481	351380.3494
N2-Methylguanosine	7999995.216	7855856.534	8175593.264	4912778.344	4168881.789	4990173.48	1008196.625	979293.2072	1070451.391	1920888.618	1305481	1483169.813	1856142.102	1075988.491	1302979.473	1476577.491	1215727.813	1276262.508	1034014.045	775006.3094	960042.7441
"NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one"	6301753.722	4647371.133	2137004.086	452554.0788	317522.685	460244.2574	393963.3907	507550.1311	368758.3222	498770.7316	550047.5635	909957.175	5278531.52	5913181.569	4789547.962	4769046.564	3335438.12	8380471.879	4278624.546	10726208.77	6725664.773
"NCGC00385414-01!3-[(2S,3R,4S,5R,6R)-4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one"	27939930.59	31996971.41	32968393.16	4815758.541	6326697.694	6722429.879	1696870.371	1436579.154	1437569.876	304829.154	524719.9684	681236.9985	834120.0066	225357.2114	238773.1699	437600.0621	282080.7276	303099.9671	972490.4333	1774166.492	776523.9923
"NCGC00385836-01!3-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid"	443321.5369	505602.5785	331268.0578	967354.9652	1003175.838	422459.5719	5250351.161	8464294.458	4602973.561	11298537.53	9787711.524	7598786.219	3269598.305	3445981.821	2462771.79	3572926.974	1946863.347	2653639.804	3034431.589	2625970.616	1654966.016
NP-000924	39711273.35	39745691.6	41552921.99	479635.1477	463350.3412	490615.3591	497069.8778	494500.1884	489869.2717	466571.2088	444176.8641	840236.5975	279170.86	288227.6777	279382.1104	315417.7996	292707.4184	252448.2245	300415.0038	270937.5271	254280.1433
NP-001596	8555389.613	9483143.678	9370676.885	1333476.12	390007.8627	766241.96	55697740.32	56495965.22	62080209.18	16232481.29	23498625.37	14896145.97	3155634.164	3318432.285	3264072.988	1350729.587	1727794.726	1663150.011	4983520.59	6781437.957	6991892.847
NP-002737	2405737383	2590657037	2603332210	1466576008	1781343314	1496991314	1065806079	143844220.5	843307560.6	253690542.4	421122168.8	261601872.2	83394379.77	114921230	101615636.1	113557985.7	101156167.1	93753796.01	382514498.9	832049733.6	651255207.3
NP-002943	1590398.721	1434015.997	1633460.485	1441722.494	2051590.828	1702634.998	3122733.125	2892004.895	1944223.301	7618829.731	6091816.213	3804130.068	740741.9916	2698270.454	1496513.474	2681816.54	1776238.754	1515057.827	1971572.048	2545764.901	1569567.546
NP-004596	2979328.952	2915033.207	3127400.338	929332.0898	1149435.799	873908.3482	1858565.773	2846945.489	1365010.936	1895258.661	1748596.862	995571.7041	292881.3932	201025.8826	130519.3788	179689.6325	156597.5915	127876.844	138648.571	151391.7684	161217.5576
NP-005196	29196447.41	34595415.95	34793931.35	20471826.53	15844438.47	35867518.57	26627305.36	33098585.3	37756441.42	35828470.67	39989008.39	35131063.76	11904068.71	15844322.88	11322978.26	6130182.289	6766294.305	5562646.341	8252409.993	8170263.262	8737036.144
NP-008309	80172919.23	87626671.15	82498988.38	199950332.4	136285843.6	220176994.5	32848405.92	33840340.52	27389162.64	29067342.82	23363980.15	10949467.13	31732412.66	29696535.91	29563798.35	24804049.7	25597440.13	27056377.8	33511488.96	29555127.89	38728855.25
NP-008993	2201488.792	2623573.188	2784044.512	1062370.842	736327.3716	805838.3004	11043062.49	9951550.016	13247282.13	20815966.53	25700052.81	27321577.25	4199831.457	6706207.322	5524868.544	2469587.431	2476425.613	2860502.408	4961094.907	7087992.214	6907221.549
NP-012551	34788688.73	38761130.99	36351942.85	20384167.63	25248191.07	29605236.1	42907790.03	33526292.91	44400714.95	55738022.59	75285233.4	60091476.71	13562650.11	10644132.57	11582512.5	11497049.64	9584900.654	14200488.29	12238496.75	14723703.04	19707159.34
NP-014113	116039.2415	134445.7042	115775.2958	180431.0868	522632.4887	259904.6549	208091.1363	252067.8133	191740.8563	161439.9955	166764.7373	1853287.152	6940046.9	10723929.39	11296674.51	4418591.629	11666259.12	4420102.988	5200888.378	2641080.149	4135022.177
NP-019722	14547792.17	13273446	12391806.49	3964526.506	5118009.11	8112071.718	3682575.851	5965657.691	4899098.472	4384502.543	6694387.007	6798625.799	10431934.57	7893066.485	7362731.812	11163629.85	10475867.18	8089947.078	12743554.6	10434492.16	10808953.72
NP-020078	152534.3393	306226.5587	124153.2842	85082.8108	52161.9642	70398.35334	88755.09617	63013.06859	67671.95641	4381805.019	5386348.872	6979956.822	3168894.895	706459.7098	1348144.25	2254126.244	2666290.919	4418048.015	2507351.261	8759205.939	22720396.79
NP-020139	2684685.772	2475532.763	2423880.461	2484570.818	1936860.694	2273097.591	2785164.41	2790816.271	2025888.478	1347985.902	1172959.518	942822.913	724220.864	455592.4186	593156.9233	560136.9495	443212.9406	289578.3285	588369.5075	3884413.172	873355.9916
NP-020205	1236665.314	341306.7618	1865036.572	111836.4109	6207905.353	4935692.291	2522698.327	2696308.187	267245.2641	3259957.315	205915.7942	190000.1008	2722558.483	1040206.168	1646271.228	2293407.674	288633.1392	1227033.29	1600961.95	1632700.622	1101400.391
NP-020534	85378.5561	89208.73671	94985.93682	91561.15092	88854.90305	94388.13105	76546.77419	74580.94641	88517.11302	82192.43529	86788.99904	89159.45704	460886.7718	458786.1491	153912.9882	1039898.273	80432.35236	2953878.772	682492.2756	9365783.18	1119123.32
NP-021050	6040516.811	6251437.241	6813266.124	99845.92565	91338.10529	104595.0421	94474.93796	86354.03857	92386.65689	111986.4381	155068.547	131353.5713	111243.5958	91483.85922	106540.0911	113461.7231	110976.356	134736.2266	109559.8269	136210.179	150488.7023
NP-021116	335506.7296	356433.0063	2364582.689	369687.4954	346037.9327	304966.3685	1367299.408	1492365.242	1945560.303	8203604.638	7664801.243	10258606.63	1436106.514	1358061.424	1341356.231	1364177.176	917662.4653	814536.7769	353656.7298	305145.1899	287492.0739
NP-022068	53772548.66	50499260.94	51799592.37	17769988.9	29153882.32	27805594.56	17215178.29	21864548.7	20813352.19	18325879.71	19323939.29	15201571.47	10434890.17	9837110.433	9992667.711	13143482.5	14480317.67	10593966.52	17601500.59	13965180.94	11866982.22
NP-022389	4108910.379	5325800.287	4455740.708	12134034.5	18969177.04	17406991.55	11949611.03	12992091.82	12929831.81	3571234.1	4005900.972	2374125.348	254900.0041	1131848.828	105780.3197	353485.4039	323502.1628	206013.0024	226610.1849	152458.6309	86753.33849
NP-022407	2724365.655	2997075.642	1899361.696	106227.9096	109481.5415	105911.9603	283237.4067	287851.9612	212672.1381	1534545.507	1167751.294	1602421.538	2570442.127	1487972.421	1999569.171	785521.0999	1134131.341	1076610.617	343029.2611	189976.1354	409749.3486
Narcissoside 水仙苷	2186228.59	2427718.053	1874265.408	1290445.21	2557064.093	1326225.756	2547973.805	3906109.894	1687401.804	10019411.33	8677368.752	4493931.328	9602605.03	5711937.843	1428315.03	6923610.86	6153702.819	7033227.772	13050044.76	10357163.24	7555221.985
Nateglinide	142271.8689	147183.6453	156043.8092	124865.0067	117307.2547	127993.6943	566120.3932	104457.0751	263802.9982	3162096.772	3793626.135	3784199.896	3266993.298	1267710.922	2288270.086	2848560.821	2016483.357	2508803.087	1959037.027	2914739.503	4275530.758
Neochlorogenic acid	3361846.255	5923862.475	4789829.946	4430392.172	4974799.303	3401631.181	1483868.59	3563616.379	3873198.971	6199550.14	7860944.41	8132353.132	7472790.553	11550150.02	11405251.72	16878368.88	10279884.95	7217379.175	16092969.73	9759947.07	14110892.05
Nitrobenzene	8503709.42	13830340.37	8999361.968	8664593.781	64639279.55	17508410.47	60104116.94	62149251.09	68476809.09	6811095.221	7050469.442	7013070.742	7108680.142	7062506.499	7510286.386	6663912.851	7696947.887	7493862.795	7624649.979	10399571	7701161.38
Nordihydrocapsaicin	127746.203	129694.1024	131707.6233	107485.0757	100492.5671	109511.993	2929189.598	1263440.647	1583555.759	79913359.95	105427613	107450998	137516137.1	37858827.82	71370174.22	45640057.55	43172870.04	90578812.68	40653036.13	177924925.9	220602914.8
Oleic acid alkyne	53246746.52	55838300.41	55813375.58	9699358.828	6903928.043	10335235.27	1708258.546	1045635.868	1046278.134	4090484.823	4767050.601	3673547.952	3469813.542	1608750.96	2836147.394	2919745.592	2623338.866	3399899.75	8195186.118	8750547.392	8457593.153
Oleoyl-L-α-lysophosphatidic acid	20529541.19	23119149.04	21607262.62	182473971.5	114353193.8	169743715.8	1789971.852	13800163.13	11276887.12	5475486.589	5243593.438	6164508.032	7764672.687	8618786.544	10471599.99	7066393.472	9027710.195	10354042.54	32250008.61	12151696.42	12833024.77
Ortophosphate	125104077.6	138600479.4	148092141.1	79823881.14	80919397.82	92709998.59	80050034.06	83806373.11	86658791.84	82899076.78	103306616.2	95429832.41	83180492.64	61517527.06	75061630.61	89274899.38	78986080.41	89981721.72	103743990.5	130097703.9	134792210.7
PI 34:2	20350485.07	14192817.78	19085706.62	109116684.4	95521866.03	77727342.76	78752874.82	85099412.9	74489634.74	5591566.139	58283154.83	43815302.38	56129217.25	48642297.06	49012210.46	57226468.21	46527857.31	69623142.33	7190755.647	14362705.75	5578036.965
Palmitic acid	9192000.254	8947230.145	8242151.824	2910457.626	2495406.98	2957044.853	675493.1595	456588.4804	519049.4876	1382936.943	1251524.981	1289812.922	686209.3932	713655.223	508534.5995	995804.9203	425286.6389	667833.4172	1834309.961	1831974.392	1998979.594
Panthenol	406950.7787	180185.0334	292958.7323	271426.2637	294929.4257	222219.2322	264945.7159	424968.0346	403743.2562	200606.2044	286937.2491	366176.3756	609145.3	997821.2332	1347366.664	756918.5674	256575.7326	335958.9492	1913248.035	234837.4045	372555.7381
Phenol	440904.9369	715568.1595	629202.9927	4276311.692	3977506.667	3775271.372	5295389.574	4610526.103	5432056.004	3752040.261	4283010.057	3587437.175	2096014.301	1714987.291	1735292.583	1389885.08	2111851.909	1614228.338	642667.4799	510357.1278	928506.6749
Phenylacetaldehyde	1737536.19	6505377.557	7267565.639	3055125.401	2114069.544	3270664.619	307661.9607	335372.3001	332176.8783	356535.7996	371759.247	316026.9315	249876.6387	245918.8192	241607.6019	230521.1026	266579.6411	245226.4462	465340.1748	280045.4746	1329221.822
Phenylacetylaspartic acid	2587661.838	2077839.219	778290.1989	235778.2633	243241.4723	2561584.433	181287.7401	188613.9505	150226.4159	364982.5776	336114.0979	410853.6337	350547.9549	462234.5972	363489.7529	4983714.203	4014070.418	5416230.801	3045610.117	1761630.265	2654021.364
Phloridzin 根皮苷	7930568.28	7221316.264	7707072.838	2008952.86	2208930.541	1594502.721	1699163.136	2006055.88	901010.6621	788799.878	958214.0994	359377.4683	316474.2582	318895.2837	293270.8358	325804.3	317826.6628	261323.1327	293988.1385	211027.5402	380085.9673
Pimelic acid	12332889.4	14956293.71	13026781.98	13257019.03	12664654.89	12301881.88	19173996.04	19948456.43	13868719.98	8472534.139	10667089.03	8074444.252	4499798.298	3713765.871	3216888.348	3259191.445	3432949.146	2018171.792	2460638.361	1719635.323	2189837.224
Pyruvic acid	187313468.6	190900224.7	186860193.4	189856660.3	168684289.5	186676096.2	185667107.7	191120427	180688217.2	186663165.2	189704683.9	184422806.9	261021155.2	211866394.9	263563663.1	314256237.2	356804668.1	421370011.8	301110450.9	154510434.6	296128166.6
Rhaponticin 土大黄苷	7824794.018	8105770.128	8667701.084	4299052.813	7019865.467	3261287.81	11260109.12	13696035.33	6143882.435	7490849.239	6735830.001	3142007.9	310916.0588	1142976.318	748618.035	497986.0981	331656.8794	304435.0773	476152.4212	928120.0648	751281.815
Riboflavin	4974303.464	7196510.617	7470889.348	6858513.907	7616455.413	8362580.659	984899.2526	1377305.47	5672799.877	712771.4147	750164.7442	1127722.265	527946.1455	624064.0612	313002.396	711457.5983	1245907.61	305675.3847	7738879.14	8830158.851	10617996.17
Salicylic acid	120129820.5	122406159.9	124413758	108922966.5	103729998.4	103470579.6	73039738.76	76799585.37	60138624.27	33974498.9	38120372.96	26758142.4	16262605.29	17131554.02	16324518.35	14147620.3	16020912.71	15899513.94	11833996.99	14270928.39	10799952.39
Salicylic alcohol	201893.0623	208718.5932	195525.9486	207577.5876	92844.72121	93089.59919	196760.9007	228010.2964	212181.1824	11370398.22	13784312.85	12731162.74	10516019.58	8053829.548	8205406.703	7130151.621	3546293.133	5438165.722	3892898.043	8440070.167	5804803.799
Salidroside 红景天苷	1785784.763	1431269.563	2074726.452	1397569.303	1806867.818	1034581.864	4881526.827	6268312.827	6836019.329	4092040.178	4405432.519	3550835.146	3692582.27	3627685.773	3877466.122	3899358.878	4029553.041	4008531.712	2860448.501	4102290.007	3507526.365
Scoparin	2002721.33	4438432.004	4079144.511	1373733.631	3951250.029	1581505.277	886522.102	2958376.527	3407167.225	8039781.886	5505287.028	7054153.135	3206909.686	2841330.709	2362808.457	3526282.994	2833500.302	2909172.374	2153388.856	4203837.73	4359453.634
Sec-O-Glucosylhamaudol 亥茅酚苷	1490553.163	1288369.338	392229.4227	6980730.222	2877295.18	5220542.893	14568303.19	18101759.81	11692570.68	8684279.101	8781727.638	4290049.653	3554426.208	3205862.005	3537880.717	2721842.471	2710944.589	3210031.547	2188021.932	2212900.824	1851543.864
Shikimic acid 莽草酸	12474611.84	15097725.72	20267494.99	61476484.87	67380166.38	60575856.91	55633325.7	29357496.66	65386696.14	48335153.69	35941315	48880886.59	22590656.62	22983172.84	25500589.87	24343683.81	23498044.56	21037886.24	6282606.491	24790057.25	19192165.17
Sibiricose A3	15258712.57	13412483.71	16438354.6	3355209.379	7040291.771	4791799.439	2427952.805	2774817.864	2257450.627	3589376.155	3256928.744	2977502.249	5237345.698	2751537.503	3621674.876	3670103.137	4045476.195	4379993.234	3753164.095	5526978.385	5969860.95
Stearic acid	1789112.512	1453842.968	1628591.287	920190.226	216915.1048	1029563.01	176998.3027	152073.3812	142140.4226	182081.9272	170804.9727	152317.9306	179901.3447	149813.6902	154356.3767	184608.8558	175640.8806	155233.9564	2666214.959	4000725.004	4163868.325
Steviolbioside 甜菊双糖苷	7773525.094	5074752.286	5732743.256	6527943.973	4270654.194	4669787.542	5105906.849	4375301.341	3221092.304	1798992.903	779256.7938	1163560.99	295847.4501	228662.6093	461216.852	451343.4313	337437.6702	342642.4979	2843759.604	3202470.886	2472546.685
Suberic acid	11442987.49	11201449.38	11317951.94	9483587.791	9367721.973	8860024.159	7501225.503	7577585.034	6191750.321	7649953.953	6608350.117	7949200.715	8865075.167	8351308.441	9390466.453	11747680.77	11177297.55	12032189.48	12122619.59	13520790.49	11045072.5
Taxifolin 二氢槲皮素	21625276.65	22236599.31	24726040.43	896045.193	806293.3813	533572.5806	1239399.706	1425836.469	491517.9765	370517.9435	341496.3493	268616.8161	209921.9633	218848.4126	283075.4416	262433.3443	246440.4945	219782.6436	410959.9303	270023.5936	240924.2694
Threonine	47398695.81	53031892.08	49966752.86	39490093.62	27053171.74	30021028.2	24150885.4	22345539.79	16362170.66	19367332.79	23506492.49	23125806.42	52703301.45	17690588.72	35628194.14	24373094.15	23221767.36	39802581.45	27501344.56	24991831.57	36146523.48
Thymidine	60465766.33	61573237.3	65369276.75	19491574.49	18051103.17	17432944.17	8221762.276	8194385.998	8541179.333	5133013.436	5547096.292	4593465.519	636055.6161	673789.0876	1191081.567	657530.3356	754720.637	646937.0058	1577893.131	1523865.12	1680467.799
