Name	00D_1	00D_2	00D_3	07D_1	07D_2	07D_3	16D_1	16D_2	16D_3	30D_1	30D_2	30D_3	50D_1	50D_2	50D_3	55D_1	55D_2	55D_3	60D_1	60D_2	60D_3
BC332_15044_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BC332_00547_mrna	280.0	277.0	146.809	644.0	536.0	416.0	478.0	504.0	548.0	790.503	694.0	664.0	578.586	621.0	721.0	381.0	189.0	301.0	474.0	338.0	477.0
BC332_21992_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_10401_mrna	0.0	1.0	0.0	1.0	4.0	0.0	2.0	5.0	10.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BC332_23519_mrna	0.0	2.0	1.0	0.0	7.42e-07	0.0	3.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	2.72757	0.0	2.0
BC332_10757_mrna	85.5783	135.046	58.0	178.736	179.623	191.485	131.706	103.23	128.276	160.269	112.626	88.5233	125.513	141.411	127.232	60.0	47.0	57.4339	90.1265	97.1686	45.2131
BC332_32697_mrna	12.0	15.0	4.0	82.0	65.0	44.0	159.0	86.0	305.0	171.0	329.0	136.0	3.0	5.0	6.0	10.0	7.0	6.0	17.0	48.0	26.0
BC332_23194_mrna	3.16006	29.7653	7.23762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_27978_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_16646_mrna	1986.0	2536.0	1307.0	1827.0	1798.0	1931.0	1584.0	1266.0	1956.0	2010.0	1866.0	1417.0	1125.0	1590.0	1233.0	316.0	271.0	263.0	432.0	403.0	281.0
BC332_28738_mrna	660.0	651.0	427.0	668.0	618.0	631.0	653.0	513.0	611.0	532.0	662.0	483.0	436.0	526.0	617.0	552.0	578.0	562.0	489.0	544.0	449.0
BC332_11654_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_01288_mrna	10.0	4.0	0.0	1.0	3.0	4.0	5.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
BC332_19363_mrna	1040.0	859.0	669.0	1128.0	1485.0	1793.0	1153.0	885.0	1122.0	1652.0	1366.0	1234.0	361.0	261.0	653.0	131.0	103.0	135.0	1085.0	1010.0	847.0
BC332_02278_mrna	3.0	9.43732	0.0	0.0	0.0	0.0	8.0	7.0	10.7139	65.0	78.8742	107.0	214.718	92.6236	133.256	13.0	0.0	2.0	43.9579	21.456	13.0
BC332_04820_mrna	12.0	28.0	19.0	16.0	10.0	21.0	18.0	20.3741	33.0	23.0	31.0	22.0	18.0	28.0	48.0	11.0	7.0	9.0	18.0	22.0	6.0
BC332_22345_mrna	279.0	272.0	186.0	100.0	91.0	140.0	43.0	27.0	39.0	217.0	96.0	196.0	86.0	13.0	82.0	3.0	4.0	3.0	0.0	0.0	0.0
BC332_28330_mrna	11.1182	14.3191	7.82676	38.748	26.6985	18.9544	29.2124	26.2489	57.0971	49.6918	35.4761	32.013	29.2053	40.858	41.3678	4.38809	13.0466	16.4404	25.1565	9.84004	23.5346
BC332_07054_mrna	1818.0	1538.0	1182.0	3335.0	2944.0	1766.0	2772.0	3325.0	4165.0	2426.0	3079.0	2503.0	7333.0	10367.0	10123.0	2815.0	4063.0	2613.0	2520.0	572.0	2596.0
BC332_33540_mrna	1.0	2.25	6.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_25586_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_26230_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
BC332_16873_mrna	645.0	565.0	343.0	336.0	281.0	271.0	705.0	610.0	921.0	635.0	457.0	472.0	525.0	820.0	773.0	427.0	567.0	445.0	303.0	158.0	248.0
BC332_19642_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_17743_mrna	179.0	160.0	128.0	255.0	184.0	178.0	530.0	338.0	449.0	756.0	497.0	740.0	4232.0	3268.0	2413.0	2793.0	3613.0	3050.0	2427.0	3355.0	1433.0
BC332_29151_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_34018_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_15162_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_13095_mrna	19.0	10.0	4.0	79.0	51.0	123.0	21.0	9.0	56.0	16.0	54.0	15.0	63.0	4.0	156.0	18.0	16.0	5.0	109.0	470.0	77.0
BC332_25782_mrna	6.0	74.0	21.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_03422_mrna	198.279	279.903	160.371	523.1	507.477	238.869	728.565	817.373	892.515	797.78	995.858	846.009	667.435	819.717	724.479	462.373	465.51	508.253	396.901	23.79	335.868
BC332_08499_mrna	285.0	345.0	203.0	579.0	471.0	375.0	462.0	492.0	601.0	564.0	547.0	459.0	377.0	319.0	466.0	345.0	258.0	372.0	293.0	243.0	269.0
BC332_28316_mrna	43.0	28.0	20.0	33.0	30.0	20.0	19.0	24.0	25.0	25.0	21.0	27.0	48.0	38.0	42.0	27.0	46.0	56.0	45.0	11.0	42.0
BC332_02410_mrna	177.0	117.0	62.0	606.0	162.0	191.0	665.0	534.0	965.0	1699.0	1179.0	1165.0	1090.0	814.0	1066.0	1262.0	1010.0	1647.0	3833.0	3919.0	2985.0
BC332_32243_mrna	102.0	114.0	43.0	442.0	368.0	387.0	314.0	264.0	259.0	164.0	204.0	107.0	34.0	37.0	34.0	0.0	1.0	2.0	8.0	2.0	2.0
BC332_03238_mrna	302.0	248.0	201.0	290.0	168.0	170.0	222.0	146.0	203.0	138.0	152.0	176.0	126.0	136.0	172.0	96.0	98.0	89.0	105.0	87.0	118.0
BC332_18085_mrna	2846.0	2704.0	1545.0	4825.0	5404.0	4633.0	6861.0	5825.0	7154.0	6684.0	6417.0	6067.0	4124.0	6159.0	5188.0	4313.0	4166.0	4620.0	3355.0	2078.0	2394.0
BC332_02316_mrna	1701.0	1417.0	839.0	816.0	453.0	527.0	1570.0	1089.0	2118.0	1636.0	1384.0	959.0	1461.0	1546.0	1523.0	497.0	467.0	400.0	370.0	505.0	231.0
BC332_18242_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_28465_mrna	431.0	330.0	255.0	645.0	527.0	448.0	408.0	392.0	458.0	605.0	545.0	457.0	273.0	197.0	306.0	40.0	37.0	54.0	103.0	145.0	100.0
BC332_04251_mrna	0.0	1.0	4.0	0.0	4.0	13.0	3.0	0.0	0.0	3.20413	2.0	2.17537	2.17585	0.0	4.31285	1.0	2.0	0.0	0.0	0.0	1.0
BC332_03652_mrna	418.0	318.0	286.0	377.0	318.0	376.0	283.0	252.0	357.0	379.0	267.0	332.0	282.0	321.0	367.0	227.0	179.0	274.0	274.0	235.0	251.0
BC332_18486_mrna	6.0	1.0	0.0	210.0	43.0	34.0	23.0	29.0	41.0	16.0	20.0	15.0	3.0	3.0	10.0	0.0	0.0	0.0	3.0	1.0	1.0
BC332_31362_mrna	42.0	39.0	39.0	56.0	25.0	75.5251	13.0	19.0	21.0	4.0	2.0	0.0	4.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0
BC332_06167_mrna	606.0	496.0	328.0	665.0	572.0	545.0	540.0	497.0	642.0	784.0	849.0	702.0	1205.0	1169.0	1283.0	1077.0	1296.0	1350.0	1135.0	509.0	973.0
BC332_04928_mrna	121.0	126.571	64.0	80.7117	75.0	81.0	17.0	19.0	26.0	9.0	2.0	2.0	2.0	6.0	5.0	6.0	4.0	5.0	10.0	5.0	3.0
BC332_01580_mrna	1.5	0.4	0.442201	6.88727	2.75	5.10863	5.5	2.46955	3.75	4.0	5.5	3.25	3.73404	7.57033	6.25	2.87209	2.25	0.75	1.75	0.75	1.5
BC332_20200_mrna	121.715	75.1105	44.0724	79.4938	68.2241	65.6011	56.8305	46.924	72.3504	83.2363	85.505	76.0851	92.8342	77.1774	112.852	24.7103	17.8438	29.674	45.4236	50.1931	50.9345
BC332_26915_mrna	15613.0	16749.0	9944.0	9509.0	10419.0	11226.0	9301.0	6900.0	10324.0	21543.0	14311.0	22423.0	26993.0	23609.0	25546.0	20534.0	24266.0	24378.0	45713.0	118978.0	55209.0
BC332_32787_mrna	1261.0	1062.0	556.0	2214.0	2203.0	2071.0	3530.0	2488.0	3519.0	892.0	1354.0	505.0	0.0	9.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_21453_mrna	15.0	14.0	6.0	22.0	18.0	9.0	35.0	12.0	24.0	37.0	23.0	20.0	37.0	52.0	50.0	18.0	4.0	8.0	24.0	35.0	25.0
BC332_08189_mrna	332.0	277.0	156.0	650.0	582.0	539.0	505.0	341.0	519.0	356.986	429.0	391.0	320.0	276.0	295.0	307.0	311.0	333.0	354.0	386.0	368.0
BC332_02435_mrna	159.0	118.0	102.0	172.0	194.0	161.0	225.0	232.0	303.0	304.0	303.0	229.0	205.0	314.0	307.0	233.0	211.0	300.0	273.0	97.0	194.0
BC332_27499_mrna	1426.0	1256.0	629.0	781.0	702.0	404.0	598.0	673.0	760.0	812.0	781.0	804.0	609.0	509.0	779.0	42.0	48.0	42.0	34.0	19.0	43.0
BC332_10136_mrna	262.834	259.76	148.056	621.148	551.792	255.765	508.257	564.564	703.792	546.082	657.774	574.985	521.201	558.186	828.883	147.18	178.913	132.342	195.843	63.6073	248.083
BC332_31907_mrna	34.0	38.0	10.0	96.0	25.0	37.0	70.0	42.0	60.0	41.0	20.0	57.0	161.0	75.0	93.0	20.0	43.0	31.0	30.0	38.0	28.0
BC332_19637_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_15493_mrna	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	14.0	1.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	4.0
BC332_09705_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_30378_mrna	519.0	468.0	335.0	387.0	366.0	407.0	265.0	251.0	375.0	393.0	301.0	323.0	395.0	404.0	349.0	246.0	270.0	270.0	427.0	342.0	342.0
BC332_29111_mrna	1668.0	1294.0	820.0	1911.0	1899.0	2202.0	1893.0	1347.0	1929.0	1720.0	1440.99	1288.0	1511.0	2091.0	1802.0	1574.0	2292.0	2497.0	1762.0	1977.0	1568.0
BC332_30874_mrna	116.697	126.144	88.3012	107.212	117.0	132.366	122.004	53.2453	74.1589	97.453	83.9265	59.3194	57.7438	94.097	93.0067	59.262	66.7533	56.0625	57.0752	137.795	28.8756
BC332_18481_mrna	2808.0	3498.0	2488.0	4883.0	4830.0	5435.0	4418.0	3661.0	4320.0	4825.0	4686.0	2626.0	559.0	293.0	696.0	55.0	22.0	43.0	199.0	124.0	169.0
BC332_16150_mrna	7.0	13.0	4.0	12.0	21.0	7.0	32.0	14.0	35.0	36.0	57.0	60.0	0.0	17.0	37.0	3.0	3.0	6.0	0.0	0.0	1.0
BC332_23085_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_20270_mrna	718.0	630.0	491.0	1899.0	1539.0	907.0	1240.0	1275.0	1553.0	1599.0	1788.54	1608.0	1993.0	1798.0	2566.0	1073.0	966.0	1180.0	1163.0	210.0	1093.0
BC332_15465_mrna	0.0	4.0	0.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_13736_mrna	3972.0	3824.0	2230.42	3145.0	2607.0	3257.0	5163.0	4820.0	7689.0	5545.0	5844.0	5214.5	939.0	1229.0	1840.53	1051.0	1266.0	1122.0	2101.37	1591.0	1323.0
BC332_22623_mrna	645.0	612.0	384.0	531.0	422.0	513.0	433.0	300.0	456.0	625.0	574.0	485.0	381.0	406.0	541.0	243.0	311.0	253.0	426.0	534.0	417.0
BC332_13838_mrna	0.0	5.0	1.0	3.0	1.0	0.0	3.0	1.0	4.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_18929_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_22251_mrna	0.0	0.0	1.0	0.0	0.0	5.0	4.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
BC332_01632_mrna	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_21566_mrna	211.0	270.0	177.0	614.0	549.0	417.0	963.0	821.0	1126.0	1584.0	1187.0	1241.0	797.0	859.0	1059.0	613.0	258.0	371.0	780.0	875.0	661.0
BC332_04288_mrna	1071.32	853.084	620.349	1813.62	1778.09	1752.66	1520.65	1456.43	1865.03	1187.06	1011.83	940.601	534.41	710.401	842.91	347.522	260.695	310.366	1044.07	1645.49	1202.73
BC332_02054_mrna	35.0	29.0	35.0	17.0	6.0	10.0	8.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_30899_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_17819_mrna	586.75	499.002	393.703	1127.16	1629.71	1389.78	2216.77	1666.96	2676.87	6043.01	4362.77	5102.74	1629.5	1093.49	2109.76	386.447	361.815	296.215	3269.86	5309.39	3051.84
BC332_00134_mrna	289.0	227.0	239.0	157.0	295.0	147.0	853.0	1032.0	1250.0	1884.0	1723.0	1535.0	668.0	1074.0	1602.0	132.0	115.0	116.0	323.0	172.0	278.0
BC332_26966_mrna	32.0	29.0	12.0	49.0	50.0	33.0	21.0	6.0	7.0	1.0	0.0	0.0	11.0	4.0	22.0	0.0	1.0	0.0	0.0	2.0	0.0
BC332_27289_mrna	1348.0	4404.0	1524.04	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
BC332_33907_mrna	25.0	21.0	6.0	28.0	28.0	13.0	14.0	9.0	18.0	10.0	7.0	14.0	7.0	1.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0
BC332_34904_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_32900_mrna	74.0	111.0	85.0	47.0	44.0	35.0	5.0	10.0	21.0	7.0	21.0	8.0	3.0	10.0	9.0	0.0	3.0	1.0	0.0	0.0	0.0
BC332_21267_mrna	2.0	8.0	1.0	22.0	4.0	20.0	5.0	7.0	10.0	5.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
BC332_32650_mrna	53.0	38.0	39.0	277.0	292.0	297.0	43.0	14.0	3.0	13.0	16.0	6.0	17.0	27.0	15.0	9.0	27.0	22.0	24.0	24.0	18.0
BC332_14812_mrna	9.34521	9.0	3.0	14.0	9.0	5.80377	2.61497	0.0	5.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0
BC332_08432_mrna	1017.0	949.0	638.0	1370.0	1027.0	1272.0	1297.0	1103.0	1407.0	1970.0	1730.0	1671.0	1442.0	1408.0	1946.0	1107.0	859.0	904.0	1234.0	1016.0	1055.0
BC332_12958_mrna	583.234	344.818	266.73	687.866	369.104	366.193	64.0	71.0	69.0	20.107	26.5784	7.0	3.0	3.0	6.0	28.0	13.0	10.0	9.0	11.0	6.0
BC332_21496_mrna	9.0	20.0	15.0	21.0	2.0	1.0	10.0	4.0	12.0	12.0	15.0	8.0	28.0	16.0	31.0	2.0	6.0	9.0	14.0	3.0	11.0
BC332_32784_mrna	2796.0	2492.0	1882.0	366.0	442.0	716.0	115.0	96.0	147.0	781.0	478.0	1508.0	6884.0	2946.0	3010.0	49.0	341.0	120.0	71.0	60.0	64.0
BC332_26565_mrna	36.1643	48.0863	22.2223	23.1877	23.5058	24.6377	12.7888	8.14078	9.96043	17.6418	12.2539	17.1426	6.51542	2.63153	15.4564	2.96308	2.76573	4.0	7.87081	9.27385	4.58804
BC332_23592_mrna	67.0	64.0	49.0	152.0	139.0	133.0	40.0	71.0	50.0	61.0	72.0	68.0	55.0	56.0	72.0	43.0	52.0	70.0	101.0	80.0	79.0
BC332_31334_mrna	49.0	26.0	13.0	93.0	59.0	23.0	30.0	70.0	106.0	109.0	241.0	252.0	458.0	537.0	449.0	128.0	216.0	157.0	82.1544	109.0	51.0
BC332_01099_mrna	12767.0	6710.0	5497.0	6701.0	6544.0	7628.0	238.0	100.0	107.0	2.0	1.0	0.0	33.0	110.0	1.0	22.0	37.0	6.0	5.0	1.0	0.0
BC332_02049_mrna	1.0	14.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_26315_mrna	177.0	155.0	150.0	355.0	262.0	374.0	459.0	277.0	278.0	659.0	365.0	795.0	3110.0	1817.0	4131.0	3.0	8.0	4.0	1.0	9.0	4.0
BC332_25973_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
BC332_02340_mrna	258.29	200.0	128.0	302.0	210.301	235.0	319.0	279.0	317.0	350.0	234.0	237.0	371.0	427.0	357.0	354.0	380.0	471.0	559.0	318.0	356.0
BC332_02899_mrna	46.0	49.0	18.0	38.0	12.0	15.0	21.0	31.0	35.0	16.0	21.0	27.0	11.0	7.0	39.0	13.0	25.0	21.0	17.0	33.0	12.0
BC332_01798_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_06126_mrna	905.0	1039.0	536.0	695.0	603.0	587.0	982.0	729.0	1058.0	1197.0	755.0	713.0	378.0	524.0	550.0	227.0	136.0	219.0	205.0	241.0	169.0
BC332_07167_mrna	436.394	405.244	237.431	342.626	258.0	306.661	152.0	139.82	205.0	278.846	220.0	301.873	621.0	629.947	666.743	502.0	574.0	635.814	693.823	700.859	508.0
BC332_00443_mrna	6.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_05254_mrna	50.0	25.0	23.0	46.0	24.0	28.0	41.0	34.0	48.0	3.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
BC332_16354_mrna	0.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	9.0	2.0	18.0	36.0	25.0	18.0	73.0	107.0	83.0	90.0	183.0	315.0	284.0
BC332_11541_mrna	53.0	47.0	34.0	45.0	34.0	19.0	34.0	50.0	46.0	61.0	72.0	60.0	35.0	33.0	49.0	12.0	3.0	3.0	29.0	12.0	7.0
BC332_10229_mrna	9.27121	23.5775	0.0	7.0	14.0	2.03889	11.0	7.36648	13.0	1.0	5.0	2.0	7.0	9.0	5.0	3.0814	0.0	1.0	4.0	0.0	9.0
BC332_01916_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0
BC332_19931_mrna	2336.0	2243.0	1229.0	2147.0	1894.0	1932.0	3042.0	2562.0	3382.0	3450.0	3214.0	2895.0	2285.0	3089.0	2495.0	1508.0	1362.0	1561.0	1704.0	1438.0	1477.0
BC332_29069_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_00514_mrna	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
BC332_34269_mrna	0.0	0.0	0.0	0.0	0.0	0.0	2.43e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67e-05	5.75e-06	0.0	0.0	5.2e-05
BC332_33332_mrna	563.0	574.0	276.0	797.0	584.0	849.0	914.0	700.0	1278.0	6813.0	4234.0	6288.0	155.0	160.0	785.0	27.0	99.0	42.0	44.0	36.0	40.0
BC332_04419_mrna	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_04958_mrna	1087.0	1217.0	744.0	1566.76	1551.0	1693.0	1817.78	1353.0	1761.0	3148.96	2361.0	2370.96	1638.0	2027.0	2244.0	1446.99	1137.0	1351.0	4264.0	5870.0	3871.0
BC332_13390_mrna	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_23025_mrna	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_11829_mrna	5.0	4.0	4.0	6.08008	9.0	8.0	4.0	1.0	2.0	7.0	5.0	1.0	5.0	5.0	9.0	8.06584	4.0	5.0	8.0	7.0	17.0
BC332_33986_mrna	1449.79	901.881	758.963	392.176	376.091	1386.07	198.587	303.313	225.711	273.65	327.06	306.382	193.111	318.588	350.966	471.954	165.796	175.35	201.12	257.493	136.159
BC332_03644_mrna	34.0	61.0	25.0	29.0	24.0	27.0	36.0	19.0	45.0	63.0	47.0	36.0	57.0	51.0	54.0	55.0	40.0	40.0	71.0	107.0	61.0
BC332_28628_mrna	2.0	1.0	2.0	0.0	0.0	0.0	3.0	1.0	2.0	51.0	3.0	0.0	0.0	9.0	0.0	3.0	13.0	5.0	28.0	19.0	10.0
BC332_28516_mrna	4145.0	3246.0	2661.0	11004.0	12062.0	18402.0	3445.0	1487.0	2446.0	1131.0	1063.0	828.0	237.0	344.0	784.0	12.0	1.0	1.0	85.0	92.0	61.0
BC332_25303_mrna	92.0	66.0	28.0	192.0	196.0	184.0	113.0	62.0	250.0	372.0	64.0	44.0	44.0	44.0	101.0	4.0	14.0	8.0	0.0	0.0	0.0
BC332_04393_mrna	352.0	199.0	161.0	935.0	935.0	908.0	408.0	323.0	397.0	241.0	327.0	216.0	102.0	202.0	137.0	40.0	22.0	28.0	66.0	44.0	37.0
BC332_31816_mrna	0.0	0.0	0.0	0.0	0.0	0.0	2.75953	0.0	2.0	17.8898	17.8677	21.1377	60.5101	20.0712	69.1488	4.80364	1.0	5.0	15.447	12.0	33.9807
BC332_28115_mrna	16.0	8.0	5.0	8.0	16.0	1.0	4.0	10.0	2.0	16.0	8.0	16.0	33.0	33.0	65.0	14.0	4.0	4.0	6.0	5.0	7.0
BC332_10958_mrna	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
BC332_12595_mrna	188.0	173.0	90.0	448.0	264.0	273.0	662.0	540.0	784.0	798.0	686.0	655.0	512.0	331.0	550.0	185.0	131.0	152.0	479.0	386.0	296.0
BC332_11380_mrna	809.0	630.0	452.0	783.0	685.0	638.0	695.0	699.0	940.0	1013.0	849.0	974.0	622.0	1047.0	1205.0	83.0	74.0	64.0	322.0	291.0	439.0
BC332_11145_mrna	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_27528_mrna	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_18129_mrna	25.0	19.0	8.0	8.0	3.0	10.0	14.0	13.0	4.0	3.0	7.0	1.0	4.0	5.0	11.0	1.0	0.0	0.0	1.0	2.0	4.0
BC332_12114_mrna	440.0	406.0	271.0	580.0	563.0	739.0	346.0	372.0	344.0	323.0	184.0	227.0	154.0	98.0	130.0	111.0	86.0	95.0	158.0	208.0	179.0
BC332_08297_mrna	1463.0	1324.0	837.0	5000.0	4503.0	3688.0	7971.0	6930.0	8685.0	6828.0	5353.0	5111.0	5618.0	6047.0	5499.0	2306.0	2178.0	2358.0	2788.0	2077.0	2421.0
BC332_14608_mrna	70.0	83.0	47.0	143.0	111.0	151.0	104.0	109.0	130.0	76.0	82.0	43.0	7.0	25.0	27.0	10.0	13.0	11.0	8.0	4.0	7.0
BC332_05074_mrna	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_11543_mrna	14.0	11.0	5.0	42.0	22.0	16.0	44.0	48.0	71.0	26.0	26.0	14.0	7.0	5.0	2.0	150.0	126.0	120.0	233.0	164.0	189.0
BC332_15715_mrna	1.0	4.0	2.0	5.0	0.0	1.0	3.0	2.0	7.0	14.0	8.0	11.0	9.0	11.0	11.0	1.0	7.0	12.0	10.0	20.0	13.0
BC332_28270_mrna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC332_08194_mrna	97.0	73.0	52.0	778.0	745.0	870.0	138.0	49.0	47.0	27.0	21.0	13.0	7.0	4.0	19.0	0.0	0.0	0.0	3.0	4.0	2.0
