Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
C27H46O4(2),24616.47,253996.6,116249.9,80692.82,103218.2,95849.74,71244.8,28684.68,110806,66034.19,26506.28,121954.5,110857,166238.4,130061.2,185215.4,35597.89,61961.2,80865.38,85755.42,27161.52,85828.53,77476.17,94719.1,105497,91147.7,72625.68,61807.79,80588.97,87647.66,68318.82,39635.75,70399.23,63818.5,68682.89,67149.46,74828.46,58889.18,71426.77,82740.93,78219.7,102894.1,95046.91,77580.19,83151.21,72147.98,132301.7
C24:4 FA,47119.58,153100.8,93216.44,82586.76,69936.74,78433.24,48230.19,59224.67,36939.91,63614.27,60412.48,131030.4,174916.7,79405.76,61894.05,73687.96,96002.96,37595.06,44680.71,32183.82,74683.18,90800.17,76299.11,70826.96,86607.29,64943.32,110866.9,39541.15,44381.27,38557.89,31378.43,51572.5,42441.18,39314.39,70832.73,62920.33,34839.21,30323.64,49284.19,37246.05,98412.45,64080.47,70021.45,31498.7,48328.18,34446.54,40265.34
"C25:0,OH FA",46252.52,352682.6,153157.7,111511.4,123125.8,110725.8,116974.9,72159.37,54896.22,133888.5,68701.13,151995.9,189320.5,175621.5,146894.9,166222.7,104622.2,105552.2,94384.46,114555.5,170411.4,122298.7,90936.62,132619.9,151387.5,133457.5,110717.4,60576.12,132186,136526.3,65304.17,58229.72,72511.35,53624.13,183407,70914.13,122057.6,69096.05,89720.31,103383.1,228360.9,115118.1,284162.1,170519.1,133664.3,132501.6,83257.86
C28H50O4,641460.3,1058028,977004,636258.8,931531.8,718903.5,609997,800734.7,347179.6,526306.5,402601.4,740653,712368.2,1280294,991150.6,1223354,812078.8,557739.7,737723.5,833486.6,1011857,743526.9,631211.5,873644.3,956228.2,854429,692223.5,561344.9,794983.7,898674.2,568471.9,413150.9,540394,538508.8,656751,618910.2,683370.8,493256.1,595034.4,674899.1,713602.1,805722.2,854616,808058.5,609098.5,688495,480217.3
C22:2 FA,51226.6,27733.17,55881.59,38081.65,37789.44,40676.62,27728.85,32990.24,27105.29,34285.31,48280.72,104541.3,107536.3,36520.26,37647.57,37547.86,72547.05,21899.62,20245.71,19075.3,37133.09,63357.73,33228.68,43145.18,51717.08,43839.22,132254.3,18663.01,27998.28,11676.41,14522.31,29739.82,24816.76,24671.25,46824.06,34937.49,21688.38,18448.55,26559.96,30395.63,59314.33,36848.25,39537.17,14120.6,34193.76,14245.88,19239.02
LysoPI(18:1),15218.72,167.3747,13862.11,11066.06,27628.5,12307.14,3364.742,1351.17,15801.66,18300.42,21031.84,14419.18,10587.84,27657.79,7357.603,7502.946,5266.51,27375.13,14664.67,33969.75,7320.633,73515.54,33163.23,38865.62,35142.48,38544.49,76885.63,54403.35,45167.05,15285.19,49887.42,20364.64,36460.57,28738.18,186613.5,45278.62,41891.65,47206.41,69265.43,56850.39,101159,53860.34,39922.34,22293.66,58390.17,57168.78,71927.77
C19:0 FA(1),56520.52,94548.38,116437.9,60961.95,78655.13,86198.62,37901.04,60369.6,102860.3,62156.6,62531.57,111988.5,146693.5,62761.2,46688.46,59649.78,183284.2,36320.99,25871.09,23163.17,62178.18,111280.8,44436.04,50407.61,57202.8,62099.22,74083.88,30384.55,62618.58,16138.84,29163.27,29165.02,40197.28,30325.59,87028.16,45101.2,26690.59,21840.56,46510.9,33772.18,104259.8,41970.16,67159.82,21313.08,33902.15,23634.16,25357.13
C34H58O6,6360.527,447132.8,312101.8,248566.7,335896.2,257675.4,245792.2,259633.1,52673.7,146910.8,81968.03,179854.2,181923.2,434535.3,313624.1,443847.7,196111.7,179554,235572.5,301744.4,271296.2,192914.1,172302.2,259174,258626.7,250134.5,212581.6,194083.7,231682,324719.4,168681.8,105424.5,167185.4,172716.1,286761.8,149844.5,247086.3,154724.4,176197.2,220594,240915.7,355801.6,393668.2,337623.3,233587.7,327841.9,155207
C20:1 FA,655643.6,2168568,2156735,1112440,1225248,1455496,872074,1103731,1129685,1009263,1296598,2256076,3131391,928729,859241.1,1268490,2396596,649870,558052.5,539028.6,700660.6,2377850,1083334,1341508,1793975,1354251,3854395,423149,1005149,315063.3,267314.1,1265853,577611.4,1016831,883947.4,1150389,974855,498653.6,875736.3,817612.1,1658810,1221934,1570148,438262.8,1427064,405744.8,480217
Dihydroxyvitamin D3(1),19510.97,531918.4,419106.6,446818.9,509146.7,414533.4,393332.4,491904.6,205821.9,378013.2,252687.4,318851.6,468205.1,806523.5,376242.9,671213,290629.2,336135.3,492114.1,393682.5,371691.1,342000.6,305146.7,321989.3,425307.1,303900.5,267412.6,203620.1,329638.2,424735.7,340296.6,221825.4,281762.7,367104.9,163320.7,342094.4,315929.4,333566.3,338060,390980.7,363711.3,375554.2,358635.4,384656.8,306381.8,365681.9,268403.9
C22:3 FA,33458.88,167853,137399.8,107111.1,102734.9,114582.7,56037.86,84529.26,2735.756,76100.75,85382,166163.2,245021.8,96788.47,69852.49,95449,161453.9,55977.85,57814.37,55213.83,74267.21,166932.3,114452.5,87782.8,126066.1,98348.24,162077.2,51396.98,60908.52,38624.41,44181.21,64222.51,49417.19,79851.88,78639.18,92058.17,49085.46,55620.61,64912.52,44232.32,105000.7,64833.35,91235.8,40354.13,91475.83,42258.03,45000.2
C27H46O4(1),93754.36,72676.12,237556.6,171863.4,211633.2,178523.5,180419.8,205493.4,30601.44,107403.3,102087.2,210671.5,235447.8,377259.7,302921.7,403237.5,228640,166175.2,192304.9,232836.2,233268.3,232351.9,199206.4,261485.8,298700.7,263276.5,235690.5,192519.2,223483,268513.2,173944.5,108123.3,180054.2,163366.8,195901.3,177282.2,203464.5,144470.2,203493.1,182467.8,187110.9,246313.4,221559.3,221314.6,187182.5,199789.3,124778.7
MG(24:0)(2),3617.912,36987.17,21630.5,46445.82,27095.01,29852.6,41815.74,21515.42,472.2428,29760.1,20785.78,32726.44,61866.41,37259.2,61657.8,60178.94,8988.477,37207.99,48320.22,57279.53,39606.62,30208.47,28365.83,43563.35,40639.38,46931.54,29096.49,22378.47,33994.93,32316.5,14044.53,17861.37,34502.08,26740.19,48336.41,18862.95,47131.38,23324.53,21413.75,30024.04,91734.72,32703.64,135154.4,62722.18,44081.4,70314.27,29830.46
MG(22:2),4179.168,5763.349,25734.52,15553.37,23867.24,13720.24,27478.44,20167.27,1443.159,7428.231,5199.92,16600.54,16841.99,45721.92,43384.86,44147.16,22378.4,18051.89,22707.86,29449.26,26138.82,21558.04,18091.79,35801.58,32862.6,31342.81,25533.84,19576.48,29572.99,49237.24,17017.83,10262.81,18847.65,17078.1,23749.15,17925.15,26437.68,17514.51,21586.53,17338.76,20196.23,35828.16,29985.77,33101.17,19312.23,34187.43,13108.62
C19:0 FA(2),15830.14,27824.06,37563.41,40346.84,44863,33927.02,53986.48,35582.41,2951.84,37544.47,40901.17,53453.93,50483.56,41358.11,44290.57,28376.52,61077.59,22541.76,26941.63,24675.73,52248.77,40691.15,40720.92,28171.26,38258.83,44869.48,71731.77,28388.5,65790.33,21978.8,34392.23,17009.92,45186.7,29726.6,60816.59,34338.25,35585.23,29040.1,66697.76,28031.73,46123.46,17665.63,51900.43,21374.4,23515.42,17263.53,18139.16
MG(24:1),12879.86,4357.049,37119.08,43920.51,38219.33,18723.4,41375.87,34077.52,6808.47,40143.38,24015.37,74149.87,44243.52,70304.04,96606.1,142312.1,43617.04,38313.78,50071.36,63703.86,106444.7,35892.71,37170.71,49972.81,57004.5,53112.99,37617.45,23613.9,42874.44,63699.76,27843.7,22210.42,29513.55,35422.66,67528.26,26478.36,61533.09,32868.55,27867.17,28896.76,82107.93,64115.8,75713.2,56454.77,43632.48,56947.86,31369.68
C20:2 FA,1998437,11890.57,2151414,1370375,1720847,1662724,1045376,1446373,320837.7,969218.8,1497401,2584511,3221276,1403128,1342841,1717534,2997738,1038342,947907.6,1030062,973317.9,2625096,1581602,1546565,2581774,1782744,4016769,843557.5,1093174,548301.5,560905.1,728228.8,1151129,1652501,1045085,1598028,974526.3,904060.3,993719.1,964254.8,1373012,1378130,1739895,734783.7,1669101,716769.1,684164.1
Sulfolithocholic acid,568968.5,519129.3,474564.8,563783.6,371521.1,631612.4,328437.3,419648.5,215719.3,494338.1,473905.4,500612.3,405414.3,569454.6,599369.4,906996.3,432709.1,345673.5,422230.7,293846.4,1135443,553378.6,329192,419240.3,204716.5,369352.2,236991.4,394983.8,299004.7,295717.5,310296.3,138491.6,150681.6,218941.6,236280.7,203756.2,305355.7,171712.7,85614.86,377166.5,303030.5,334967.5,106218.6,271235.7,267181.3,240537.8,217291.4
C17:0 FA(1),784296.4,1432316,1353073,873006.4,1042390,1106802,614766.1,865483.9,476700.8,677540.8,950670.1,1381026,1797413,890033.3,747076.8,910372.7,2356365,538811.6,487370.4,368965.3,637753.8,1555804,613400.2,776530.2,1040622,764447.3,1068593,524589,934181.9,264117.6,371570.1,259784,574521.3,583833.4,740691.6,676585.4,370997.1,362040,681435.8,415272.8,825765.2,535327.1,838775.7,387791.1,618447.6,365986.5,505997.1
Unknown_nRPLC_723.5955_11,1078381,651281.5,2855905,1229128,1175634,1479695,798145.3,1165614,1026108,1898715,1068578,1895584,3123085,1974339,774268.4,1270320,1364291,1021713,933426.2,1376323,1100604,2996901,1419414,1653376,2667099,2533136,2018864,1370744,2125138,939435.2,1611868,1046578,1166023,928777.4,6561863,826381.2,1160180,746521.5,1711870,1114040,2609650,2156933,2118958,787898.1,1346386,596273.5,1300243
MG(18:1),7078.17,445.6589,19867.32,23640.85,19346.75,15015.51,21014.63,15701.06,5297.828,15844.92,18995.73,35508.03,44554.83,33845.62,14912.52,22381.45,17272.88,25133.81,16517.74,14575.13,33033.45,11288.45,17700.22,17565.6,20698.4,19083.38,6026.69,13136.36,18938.28,18019.67,29958.52,6916.448,24020.42,14901.3,67095.14,15072.82,26146.97,10999.78,25927.87,41032.92,24018.95,12716.6,35744.46,29833.73,11824.5,16986.6,25077.78
C30H50O5(1),249393.2,147410.5,576090.7,457043.9,556521.1,488165,564465.9,516214.4,241237.6,339325.2,266087.2,638035.4,676203.5,1094367,1021383,1191236,623671.5,561250.4,654669.9,834768.2,659019.1,631194.5,591989.2,748999.3,787080,754886.3,689086.7,560663.3,613876.7,897453.3,572518.5,350813.8,607398.8,577898.5,618183.2,634593.7,696125.9,634561.3,539525.7,537873.2,780992,1145613,800316.4,871309.7,585507.3,834970.9,488624.6
C28H44O4,282112,590127.9,634468.6,469874,548429.9,511780.2,468238.3,569997.8,252079.5,318758.6,303936.4,579474.9,625410.5,1045494,603888.2,1129636,516183.2,415273.9,504481.4,537134.8,519514.1,511832.4,419888.5,555792.7,585472.4,536656.9,520230.4,462840.3,514906.9,529142.5,479261.1,265493.4,493384.6,435297.7,451039.7,516025.7,537227.3,476974.7,442660.1,539855.7,579326.1,599051.4,613490.2,611218.5,526728.2,618229.2,410380
C22:4 FA,1306353,1170.084,1919021,1597683,1728120,1657708,1112444,1467729,749812.1,980585.2,1305287,2360497,2978830,1658196,1419432,1644580,2395242,970053.7,1226402,904353.4,1086389,2095352,1575030,1682698,2190688,1637085,3129805,1086076,1143088,773432.6,774834.7,1052327,1356906,1483917,1091584,1655019,972747,1010052,1086236,990147.2,1234129,1427882,1590097,786739.4,1339708,717823,673069.9
C24:6 FA,119571.9,526967.1,79648.47,103176.9,72140.75,80437.75,83567.03,90785.01,52643.66,82850.06,83437.17,123828.7,156616.8,74551.44,77031.94,88597.36,109838.5,46812.55,56613.12,63121.12,87490.22,101472.1,75673.55,79710.17,78396.17,72218.03,241751.3,45531.49,59898.48,39225.74,51648.03,68119.21,72033.74,57554.78,62421.98,57482.4,163846.2,49546.91,49834.32,62338.76,58172.24,61841,89392.26,30122.35,79909.34,38339.48,30666.55
Dihydroxyvitamin D3(2),22851.92,12384.04,77415.03,94781.88,93089.27,97904.07,68375.36,129677.8,97404.8,87355.34,57714.02,103008.4,80799.21,191354.8,127544.9,160753.2,45698.96,102644.9,133872,110657,137994.8,50081.41,79621.99,72676.74,101960.1,61788.52,57236.29,105237.9,76655.23,136164,141365.2,34485.84,112566.1,62115.54,78638.17,63367.34,71746.36,116709.8,92891.28,98223.35,57862,72410.56,88468.9,109810.3,41616.15,86683.72,55267.13
C27H44O4(3),14719.34,1957.688,100550.8,86134.34,120337.5,95223.83,107428.8,109583.1,67791.43,66112.45,58511.86,124131.3,122932.2,201882.6,139795,214843.8,104914.5,116981.4,125583.7,124105.8,114398,115289.4,92023.42,133030.3,137846.5,146120.3,119146,97257.96,118716.3,159229.4,133638.7,60584.31,139828.3,121068.4,103340.8,131164.5,127543.3,153411.5,121136.9,133775.8,149145.5,177694.7,153631.3,149601.6,143752.2,191874.8,102112.6
C26H48O5,71824.23,17110.46,338290.7,264221.9,356721.6,260502.3,291328,299069,113415.1,173425.1,131697,224154.5,203301.1,461267.7,371980,452925.2,297364.5,255963.8,286498.6,320991.2,296123.8,218962.8,197619.3,323784.5,293438.5,307155.1,240518,193128.9,318031.6,362744,204893.5,141319.5,199242.2,183797.1,227966,196732.5,293311,199432.4,208315.7,258797.4,313030.3,361067.1,514065,372347.8,250205.2,296418.9,167067.6
C36H66O4,210166,138181.2,287315.7,206022.5,161964.2,190858.6,113512,181023.2,117729,149191.7,197768.5,211505.3,352239.2,167659.5,124567.7,262120,219196.1,153760,144276.2,132050.7,136735,258878.9,171130.8,208491.1,221707.1,157003.7,255365.6,143285.7,163102.1,69711.46,89189.42,131502.2,132347,231402.5,104498.3,218461.2,121995.9,120309.8,146134.9,126346.4,157426,139852.4,171475,103006.3,184085.8,82507.73,131991.2
MG(20:0),943.813,15637,3727.039,4283.672,10486.07,6382.617,20031.36,5184.641,12418.32,7618.884,1776.154,8944.998,8310.735,14377.23,23163.05,22727,11515.51,15348.69,8339.231,19776.99,19815.53,3668.886,8145.054,42004.73,13804.29,14310.26,1425.408,3196.745,15123.35,37142.47,8356.741,3796.194,10328.37,2942.729,32035.92,10217.48,24674.59,15169.99,13397.19,15344.09,25162.74,49552.53,51803.94,34292.78,14417.6,22561.83,8586.399
C26H42O4,70426.95,13148.51,195670.6,153321,184466.8,133671.7,146448.2,164249.4,94374.62,110287.7,95505.28,184181.2,204240.6,388340.1,242447.3,288750.3,179993.3,170536.5,191647.4,206505.4,221475.2,172410,144809.6,210068.1,227944.4,225561.9,200577.3,178889.5,205281.1,245980.3,191128,109948.4,192618.8,180392.7,178570.5,188027.3,219031.7,206229.2,185057.9,192229.9,228413.5,253960,236708.5,256570.9,192816.7,266872.4,164813.9
C20:3 FA,2705098,7831.691,2399651,2261002,2593926,2363601,1664545,2069271,1397029,1543261,2103706,3033528,4025111,2587222,2122682,2426355,3328110,1810739,1703958,1766517,2020481,3120272,2296449,2092231,2576301,2484898,4009704,1514404,1611985,1080508,1332217,1982842,2175995,2279362,1773308,2222715,1743162,1685337,1571285,1657808,1856354,2073710,2421941,1175674,1896604,1206251,866754.9
C28H46O5,69679.88,37339.12,294308.3,246816.6,294820.8,206582.4,308444.6,248795.8,143365,174618.5,124286.6,288242.4,281943.6,661005,481116.2,584351.3,306155.9,341838.5,323473,447464.5,345282.3,302158.9,269380.8,388970.4,359498.4,365672.4,332171.9,266410.6,308765.2,495677.7,287671.8,160242.5,284491,268529.7,330917.3,281294.2,358834.5,337668.9,260685.7,279856.1,422045.3,774538.6,391259.5,478231,289575.9,484211.9,234331.4
C30H52O6,21771.64,102212.8,110212.1,99534.56,139276.4,69909.55,138208.9,87186.95,54178.73,77240.71,32838.33,87752.22,76637.69,236905.8,212125.3,196622.3,107685.8,142326.2,155002.8,225662.2,144966,101279.6,89571,146893,148910.7,161075.8,128237.1,105558.4,122691.8,249716.6,117477.9,69731.21,85114.31,91855.64,153234.9,88287.01,157301.1,170136.1,77360.99,90264.36,186953.9,416024.9,147405,219120,81618.03,228289.1,84407.13
LysoPE(20:0),131303,73129.05,301174.7,275856,173200,136273.5,151833.2,109315.1,167381.4,303798.5,145837.6,222571.1,330050.3,337224.5,119448.2,165652.1,166968.5,146748.6,168397.1,138612.1,261981.4,160672.5,144769.4,136261.9,173889,151582.2,137260,148228.9,151069.7,86718.54,200147.4,131647.9,162765.2,80172.31,303684.7,130258.4,109802.4,145586.7,132995.9,121139.2,350219.1,165095.6,174228.2,146371.9,152580.6,148465.8,191718
C30H50O5(2),55139.74,647521.9,214090.6,212078.4,270154.4,156906.7,150472.9,208803.2,108428,121731.9,99589.35,181246.9,158911.2,413140.3,287762.3,237511.4,171363.6,171451.7,197366.8,190248,219058.7,172057.5,177273.6,193903.5,245171.6,202871.6,231562,191395.2,194539.5,261869.1,196871.2,121592.2,191992.1,172463.8,145268.9,179391.9,178991,181746.9,154047.4,164762,157367.2,201187.4,170845.4,182103.3,138290.8,170272.8,107904.2
Unknown_nRPLC_667.5325_10.5,336501.4,8.106396,499892.1,307995.8,281538,265310.9,160635.6,250279.6,199432.7,337709.9,267917.1,417999.7,531854.1,360098.5,180893.3,229367.4,322766.6,298732,266380.9,334766.6,181082.1,596980.8,352510.7,398671,580542.8,483720.1,316142.2,330207.9,430865.8,211832.6,333146.9,280486.8,227792.4,281614.6,965752.1,250650.4,208665.3,246744.1,364728.4,242652.5,512650.6,436887.6,399568.9,246772.3,286684.5,205205.6,350745.1
MG(16:1),6027.962,40999.8,12818.63,41848.38,18941.33,19477.28,20630.89,5943.581,10127.71,12081.12,11031.73,18150.44,16922.56,18988.73,43943.46,12721.73,12026.55,18276.93,15685.7,28339.56,14821.77,12052.36,16351.22,23720.08,22481.33,30000.81,9995.887,13280.68,8806.863,88195.02,11400.95,6847.727,14094.82,10596.58,51189.83,21648.19,18586.11,13725.41,18050.52,12662.22,19970.51,24737.71,23277.95,12151.98,15724.81,28764.95,24471.14
C27H46O4(3),36154.29,59599.27,56537.09,54180.3,60968.61,40062.46,44437.11,44186.48,37453.81,39319.04,25809.74,27694.72,54277.96,93214.87,38310.43,43923.49,31357.41,40811.44,41951.75,38161.51,47519.8,41146.02,42053.01,42840.64,51134.83,44670.82,61110.85,64871.41,42703.44,54253.73,50976.14,32410.48,34346.9,40320.21,40264.62,45939.84,38602.56,40695.3,33888.42,53985.42,39106.3,50885.34,37087.36,52742,30884.95,57940.81,37926.86
Palmitoylglycine,13396.19,13856.1,17064.63,12835.53,14029.6,11818.87,12425.31,11045.25,8142.354,12960.04,9206.181,15330.79,18635.22,16230.18,11229.19,10386.5,11640.3,8848.197,11105.62,8881.955,13895.9,15082.37,10716.03,11416.31,15026.25,11888.37,12236.09,9310.467,10749.07,7742.962,10613.44,11583.53,11746.8,10874.32,16901.95,12515.15,10207.62,8658.429,10235.41,8704.908,17447.94,14534.43,13397.04,9198.139,11378.18,8288.14,11427.86
"C20:2,OH FA",37546.9,77445.36,67886.12,49575.5,53225.76,55793,49860.39,50959.81,31523.59,35409.04,45193.79,53249.33,70919.6,83640.5,60778.16,45934.19,66735.66,49081.9,68485.85,47805.52,57273.78,61590.82,48764.17,50456.61,62372.86,82672.49,88157.59,49051.21,47803.14,52202.33,43165.14,37578.81,55393.74,81552.32,65745.14,61325.97,48858.95,59901.75,43644.05,52641.82,63939.91,80533.4,63888.67,37072.96,35974.66,44591.8,33841.2
LysoPG(18:0),46139.18,50525.06,30242.28,32245.84,49166.01,28450.94,46872.83,28021.55,26982.37,50227.91,21776.72,20017.17,76082.62,87841.79,20426.74,35462.89,27694.66,35578.03,62782.29,27253.31,46465.16,30401.35,23078.16,46353.22,66258.21,27884.28,41716.1,32611.94,23900.79,24174.17,33448.96,19630.65,37360.04,35692.44,21421.49,45008.07,24197.2,27239.26,24856.01,49543.66,33723.93,37806.02,26854.01,37781.69,30887.32,75249.98,19149.38
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),486783.2,2051.794,401708.9,388843.7,513395.9,360106.1,497632.4,376540.2,344876.6,523573.7,289016.4,283886,784044.7,885626.8,352982.1,392969.8,362900.3,423377.3,560836.8,393497.7,490174.5,326577.7,285521.6,453641.3,567071.9,337232,358758.7,398158.3,288529,349657.7,369442.7,246098.9,437497.1,344816.3,302691.3,441807,293528.3,351635.7,313656.8,535623.5,410974.9,378326.1,309015.1,461874,362225.7,807111.5,248392.5
MG(18:3),44589.51,86859.33,64232.68,57723.41,73334.89,48577.75,101581.5,50236.45,45572,36076.25,28144.22,59579.02,51532.4,106498,150859.5,74232.41,62759.24,97828.96,69084.93,133438,69022.18,68943.59,55600.01,84964.27,83090.35,100215.5,92900.54,69195.03,61750.8,235409.3,65094.5,31890.4,64083.16,94086.51,110856.1,62372.47,105809.1,90836.4,80726.82,62249.28,83804.54,273999.4,72626.1,124827.1,77161.63,164294.4,80489.74
Tauroursodeoxycholic acid,7155544,653209.1,1032022,79189.74,857527.3,490535.7,910510.5,106178.1,94686.9,295931.6,250055.5,77072.81,60710.13,229175.3,231233.7,245892.5,861867.7,239662.8,13176.73,136102.6,86222.69,324303.6,114387.7,69023.15,347276.9,83460.65,738280.1,774150.9,449261.8,205113.4,37789.15,351919.8,189207.2,125856.4,458708.8,336745,113036.2,202674.4,381781.3,80557.12,132827.1,394176.5,149467.1,50218.01,334012.4,389575.1,455769.1
"C16:0,OH FA(1)",797934.7,108921.9,949439.3,734182.3,766189.2,817424.1,704328,759911,732540.7,867540.1,703796.4,810636,961130.5,1010175,850743.7,695787.9,861134,453947.2,695833.5,478655.5,820130.8,800536.7,709824.1,617808,759126.4,811145.4,802135.9,550840.5,689899.6,466413.5,503034.1,667944,550970.2,667555.4,1008218,747385.5,614206.9,486647.9,612536.8,632359.2,902922.5,865188.3,851411.5,599860.1,680212.1,499721,572763.5
MG(20:5),11302.13,32143.37,40888.14,28720.08,40469.81,30411.36,39926.13,31935.32,25666.93,29147,20677.35,33560.45,32472.35,54933.83,67153.46,35721.55,29881.18,31254.83,41156.45,43633.43,39969.71,33005.05,30103.61,35067.9,45218.94,52331.5,36800,34061.79,36660.04,53893,36104.36,24137.24,32225.26,31536.08,57355.36,33880.92,46258.43,36940.31,41723.02,37506.1,54299.71,72641.47,41486.39,53417.95,33333.21,46753.24,29557.39
C27H44O4(1),227751.7,228462.9,509893.7,468845.4,527080.8,506934.9,438871.3,530665.6,394457.7,394900.1,348255.2,415929.5,496902.8,760652.5,525254.6,475698.6,334416,407532.3,458844.9,444638,530120.9,436450.7,349782.1,380648.4,528515.6,440095.4,435227.8,500580.1,389389.9,370430.3,358158.6,270323.8,376861.8,360481.2,359319.1,368495.3,324396.4,321695.4,344191.1,412607.9,356765.3,428085,398722.2,321548.3,251084.4,357831.1,288982.3
