Name,30D_1,30D_2,30D_3,50D_1,50D_2,50D_3
BC332_09354_mrna,101.0,112.0,109.0,31.0,19.0,63.0
BC332_29661_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05434_mrna,99.0,85.0,81.0,4.0,3.0,27.0
BC332_09523_mrna,8.0,9.0,2.0,8.0,3.0,4.0
BC332_29450_mrna,12.0,27.0,20.0,0.0,15.0,22.0
BC332_06434_mrna,12.2732,2.2101,2.46993,1.31187,5.45483,1.03394
BC332_18260_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10483_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33059_mrna,141.0,99.0,105.0,210.0,113.0,116.0
BC332_13298_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17110_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05750_mrna,313.0,257.0,249.0,223.0,202.0,328.0
BC332_21881_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05665_mrna,1960.0,1525.0,1609.0,1321.0,2001.0,1588.0
BC332_24297_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20143_mrna,39.5184,37.4786,36.2043,84.6517,95.5093,116.104
BC332_25672_mrna,1.0,8.0,13.0,1.0,0.0,6.0
BC332_25740_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22727_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22476_mrna,10.0,21.0,21.0,237.0,66.0,223.0
BC332_21054_mrna,259.0,269.0,163.0,132.0,153.0,116.0
BC332_12137_mrna,1.0,4.0,1.0,0.0,1.0,0.0
BC332_10900_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29200_mrna,11.0,11.0,23.0,41.0,51.0,30.0
BC332_18177_mrna,20.0,20.0,29.0,54.0,26.0,7.0
BC332_16763_mrna,1.0,0.0,0.0,3.0,0.0,0.0
BC332_24837_mrna,9.25685,0.0,0.0,1.21496,5.73393,4.7396
BC332_19006_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18949_mrna,157.0,227.0,139.0,17.0,10.0,35.0
BC332_23894_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28501_mrna,302.0,268.0,219.0,142.0,104.0,114.0
BC332_12470_mrna,0.0,0.0,0.0,0.0,0.0,5.0
BC332_33025_mrna,11271.0,11446.0,9229.0,3892.0,3049.0,7576.0
BC332_09405_mrna,3.0,0.0,0.0,0.0,0.0,3.0
BC332_24578_mrna,5272.0,4557.0,4533.0,5536.0,6225.0,4382.0
BC332_29877_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_29767_mrna,20.0,10.0,8.0,0.0,2.0,2.0
BC332_18547_mrna,671.0,785.0,560.0,366.0,413.0,440.0
BC332_34632_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10913_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16417_mrna,5.0,14.0,9.0,5.0582,9.0,12.0629
BC332_02785_mrna,3.0,3.0,4.0,1.0,1.0,5.0
BC332_28467_mrna,1802.0,1726.0,1473.0,1905.0,2144.0,2188.0
BC332_03965_mrna,525.0,390.0,395.0,228.0,376.0,361.0
BC332_32241_mrna,2004.0,1685.0,1668.0,1160.0,1368.0,1631.0
BC332_32775_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20943_mrna,0.0,0.0,0.0,5.0,0.0,2.0
BC332_08839_mrna,7.0,16.0,14.0,199.0,151.0,303.0
BC332_17122_mrna,0.0,1.0,0.0,1.0,11.0,0.0
BC332_26193_mrna,0.0,0.0,0.0,77.0,34.0,33.0
BC332_22011_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_09704_mrna,5.0,7.0,4.0,1.0,5.0,3.0
BC332_19031_mrna,485.0,532.0,449.0,411.0,491.0,563.0
BC332_32415_mrna,1.0,1.0,0.0,1.0,2.0,2.0
BC332_06590_mrna,580.0,434.0,518.0,1427.0,1419.0,2838.0
BC332_02513_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24085_mrna,0.0,0.0,2.0,0.0,0.0,0.0
BC332_25358_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_16927_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33619_mrna,0.0,0.0,2.0,4.0,1.0,4.0
BC332_19165_mrna,53.0,40.0,30.0,33.0,30.0,41.0
BC332_29307_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27862_mrna,3013.0,2182.0,3056.0,5636.0,9401.0,4589.0
BC332_14932_mrna,348.0,350.0,274.0,358.0,126.0,153.0
BC332_34073_mrna,213.0,170.0,142.0,143.0,85.0,161.0
BC332_28265_mrna,472.0,454.0,397.0,353.0,358.0,321.0
BC332_28220_mrna,132.416,213.654,172.424,171.824,250.227,212.182
BC332_18128_mrna,31.0,18.0,36.0,38.0,23.0,42.0
BC332_33909_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06823_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17634_mrna,3.0,7.0,0.0,0.0,0.0,0.0
BC332_28794_mrna,12.6084,12.0771,12.0,3.0,0.0,25.0926
BC332_18102_mrna,117.0,150.0,102.0,94.0,226.0,69.0
BC332_05779_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03925_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03307_mrna,142.0,136.0,114.0,101.0,77.0,129.0
BC332_07677_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31669_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21030_mrna,233.0,149.0,138.0,89.0,104.0,130.0
BC332_18906_mrna,214.0,182.0,171.0,170.0,240.0,236.0
BC332_09144_mrna,76.0,91.0,97.0,83.0,136.0,130.0
BC332_22097_mrna,0.0,0.0,0.0,0.0,0.0,3.0
BC332_13053_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33482_mrna,0.0,0.0,0.0,0.0,4.0,0.0
BC332_33070_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22986_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17097_mrna,42.0,29.0,16.0,1.0,1.0,7.0
BC332_26250_mrna,104.0,61.0,76.0,46.0,65.0,67.0
BC332_08215_mrna,808.0,852.0,684.0,904.0,1275.65,926.0
BC332_26319_mrna,1454.0,1370.0,1309.0,1121.0,1379.0,979.0
BC332_05514_mrna,69.209,121.657,104.461,117.346,145.922,114.137
BC332_28048_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_08356_mrna,33.0,9.0,7.0,1.0,10.0,9.0
BC332_23527_mrna,3.0,1.0,0.0,0.0,0.0,0.0
BC332_24883_mrna,898.0,1037.0,1363.0,1413.0,658.0,2001.0
BC332_30510_mrna,99.0,85.0,83.0,72.0,80.0,88.0
BC332_05135_mrna,23.0,118.0,33.0,945.0,1087.41,2739.8
BC332_31569_mrna,613.0,573.0,544.0,562.0,611.0,686.0
BC332_17316_mrna,11.0,17.0,2.0,0.0,4.0,4.0
BC332_24841_mrna,1.0,2.0,2.0,4.0,25.0,25.0
BC332_08321_mrna,487.0,521.0,464.0,454.0,388.0,517.0
BC332_04102_mrna,4900.0,4258.0,4375.0,2893.0,3220.0,3525.0
BC332_34807_mrna,623.876,538.237,533.515,254.5,213.272,242.0
BC332_12091_mrna,377.0,325.0,307.0,317.0,383.0,337.0
BC332_15658_mrna,167.0,146.0,189.0,1016.0,289.0,920.0
BC332_31761_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33368_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_01698_mrna,755.0,586.0,601.0,680.0,581.0,694.0
BC332_00765_mrna,615.0,524.0,486.0,1733.0,1637.0,1229.0
BC332_32938_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03434_mrna,889.0,924.0,838.0,464.0,735.0,667.0
BC332_18093_mrna,0.0,8.0,4.0,3.0,4.0,0.0
BC332_04912_mrna,0.0,0.0,3.0,3.0,4.0,0.0
BC332_20418_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_30170_mrna,2213.0,1799.0,1841.0,2171.0,2016.0,2486.0
BC332_14588_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05957_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25696_mrna,511.0,512.0,427.0,269.0,376.0,378.0
BC332_01180_mrna,3.0,0.0,1.0,1.0,1.0,1.0
BC332_10060_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19848_mrna,3496.35,3626.66,3431.0,5382.47,7277.91,6168.82
BC332_12622_mrna,114.0,88.0,128.424,220.0,195.0,221.0
BC332_10728_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33073_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17507_mrna,1.0,1.0,1.0,0.0,0.0,0.0
BC332_13966_mrna,455.864,518.932,429.805,241.97,319.941,320.77
BC332_28267_mrna,615.0,536.0,501.0,565.0,597.0,627.0
BC332_08304_mrna,230.0,105.0,273.0,253.0,258.0,627.0
BC332_04607_mrna,307.0,222.0,281.0,130.0,228.0,142.0
BC332_24068_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13813_mrna,30.7047,42.8368,39.8263,22.7306,15.0,51.7458
BC332_11587_mrna,315.0,303.0,258.0,192.0,239.0,209.0
BC332_22687_mrna,21462.0,15338.0,15123.0,5133.0,7604.0,9614.0
BC332_06535_mrna,3240.0,3021.0,2675.0,2440.0,2763.0,2657.0
BC332_23518_mrna,496.0,426.0,792.0,176.0,38.0,258.0
BC332_11420_mrna,909.0,724.0,606.0,924.0,799.0,974.0
BC332_22357_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02827_mrna,2142.0,2248.0,3085.0,1608.0,586.0,3025.0
BC332_26073_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_33477_mrna,0.0,0.0,0.0,3.0,5.0,0.0
BC332_09702_mrna,69.0,62.0,1.0,190.0,86.0,517.0
BC332_13653_mrna,6.00605,14.011,12.0,17.0139,16.0,6.00726
BC332_06180_mrna,671.0,625.0,503.0,343.0,456.0,344.0
BC332_05202_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27963_mrna,1117.0,926.0,911.0,1381.0,1233.0,1295.0
BC332_06348_mrna,26.8083,3.19249,15.1959,1.08189,2.97293,11.6545
BC332_32193_mrna,231.0,248.0,191.0,176.0,171.0,245.0
BC332_33589_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24261_mrna,346.533,278.868,310.888,276.954,338.916,353.0
BC332_24891_mrna,383.0,260.0,241.0,173.0,153.0,184.0
BC332_09966_mrna,0.0,1.0,1.0,0.0,0.0,0.0
BC332_30367_mrna,279.0,298.0,281.0,242.0,247.0,268.0
BC332_24985_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25086_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03786_mrna,340.0,281.0,331.0,367.0,512.0,446.0
BC332_20469_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25206_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_28577_mrna,4617.0,4664.0,4107.0,3098.0,3342.0,3871.0
BC332_12827_mrna,0.0,0.0,0.0,0.0,0.222197,0.0
BC332_14034_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04023_mrna,213.0,245.0,62.0,0.0,14.0,6.0
BC332_07470_mrna,70.0,69.0,64.0,38.0,42.0,72.0
BC332_21113_mrna,1934.0,1840.0,1655.0,2199.0,2297.0,2102.0
BC332_17456_mrna,38.0,51.0,47.0,31.0,71.0,36.0
BC332_16080_mrna,567.0,555.0,581.0,551.0,439.0,737.0
BC332_20009_mrna,918.0,198.0,1308.0,10592.0,7169.0,7044.0
BC332_17891_mrna,384.0,295.0,411.0,941.0,640.0,879.0
BC332_04617_mrna,267.0,231.0,266.0,14.0,16.0,28.0
BC332_29057_mrna,199.0,222.0,203.0,159.0,152.0,150.0
BC332_16463_mrna,1380.0,1231.0,1498.0,1477.0,3621.0,2061.0
BC332_03869_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21230_mrna,1393.0,1088.0,1389.0,821.0,808.0,1015.0
BC332_10587_mrna,12.0,11.0,26.0,28.0,27.0,25.0
BC332_28040_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05499_mrna,3.0,3.0,3.0,0.0,0.0,0.0
BC332_18377_mrna,40.5141,40.5339,40.4783,30.4123,11.4494,30.1835
BC332_03099_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_03759_mrna,753.0,550.0,571.678,882.0,789.0,953.0
BC332_07589_mrna,686.0,665.0,737.0,1372.0,2265.0,1290.0
BC332_15524_mrna,1136.0,1034.0,906.0,785.0,809.0,932.0
BC332_34640_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_32416_mrna,10.0,7.0,8.0,10.0,8.0,17.0
BC332_30847_mrna,14.0,10.0,12.0,12.0,5.0,12.0
BC332_33739_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_26211_mrna,13.0,18.0,2.03797,11.2252,17.2394,4.10711
BC332_05773_mrna,508.0,497.0,475.0,494.0,375.0,583.0
BC332_19522_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_24450_mrna,11.0,0.0,0.0,0.0,0.0,0.0
BC332_11662_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05921_mrna,94.0,114.0,118.0,105.0,63.0,110.0
BC332_04461_mrna,425.0,366.0,310.0,130.0,157.0,182.0
BC332_04938_mrna,104.0,79.0,137.0,103.0,139.0,155.0
BC332_26540_mrna,390.0,383.0,322.0,174.0,243.0,219.0
BC332_19656_mrna,0.0,0.0,0.0,0.0,0.0,1.09184
BC332_25631_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10543_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_07564_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15590_mrna,343.0,377.0,225.0,138.0,174.0,119.0
BC332_21103_mrna,1124.0,1170.0,1806.0,983.0,313.0,1020.0
BC332_00572_mrna,906.653,721.935,666.985,761.923,807.952,849.952
BC332_09378_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04526_mrna,8757.0,13503.0,8180.0,686.0,1359.0,1113.0
BC332_29070_mrna,327.0,63.0,363.0,25643.0,14896.0,6202.0
BC332_03537_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_18420_mrna,16.0,11.0,4.0,16.0,17.0,17.0
BC332_23672_mrna,454.0,466.0,381.0,551.0,747.0,572.0
BC332_34970_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23811_mrna,509.0,596.0,534.0,744.0,794.0,1070.0
BC332_07591_mrna,708.0,626.0,656.0,449.0,542.0,535.0
BC332_33447_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_04940_mrna,404.0,433.0,428.0,338.0,352.0,331.0
BC332_21169_mrna,89.0,115.0,95.0,41.0,33.0,57.0
BC332_21960_mrna,63.0,62.0,69.0,65.0,56.0,37.0
BC332_10134_mrna,698.0,673.0,600.0,342.0,530.0,573.0
BC332_09811_mrna,351.0,550.0,642.0,14.0,3.0,4.0
BC332_32698_mrna,0.0,0.0,0.0,1.0,0.0,0.0
BC332_09013_mrna,5.0,3.0,10.0,0.0,4.0,6.0
BC332_00905_mrna,0.0,0.0,3.4989,0.0,0.0,0.0
BC332_14269_mrna,391.0,337.0,326.0,216.0,239.0,575.0
BC332_17989_mrna,1673.0,1453.0,1385.0,1026.0,1126.0,1344.0
BC332_30249_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_09921_mrna,483.0,387.0,351.0,256.0,219.0,321.0
BC332_15364_mrna,829.0,918.0,784.0,1688.0,1979.0,1660.0
BC332_05572_mrna,454.106,452.0,364.11,319.079,289.0,357.0
BC332_03994_mrna,1575.59,1420.12,1297.95,1240.16,1733.7,1483.3
BC332_30548_mrna,1.0,1.0,1.0,2.0,9.0,4.0
BC332_29458_mrna,18.7663,28.1853,22.7572,12.178,16.0047,15.7828
BC332_06610_mrna,2642.0,2364.0,2377.0,1912.0,2270.0,2010.0
BC332_04310_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17859_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25706_mrna,895.0,668.0,639.0,940.0,1169.0,891.0
BC332_19627_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10631_mrna,471.0,495.0,374.0,399.0,422.0,558.0
BC332_19860_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_25411_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31764_mrna,15.0,25.0,15.0,4.0,7.0,0.0
BC332_04833_mrna,1595.0,2069.0,1465.0,819.0,987.0,834.0
BC332_06234_mrna,308.0,258.0,209.0,221.0,257.0,280.0
BC332_10412_mrna,52.0,88.0,39.0,11.0,9.0,4.0
BC332_19387_mrna,84.0,82.0,86.0,98.0,112.0,176.0
BC332_32665_mrna,19.0,16.0165,15.0,20.0,13.0,35.0
BC332_07238_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_06548_mrna,13324.0,9135.0,11476.0,24505.0,35241.9,16603.9
BC332_26306_mrna,98.0,98.0,74.0,89.0,66.0,120.0
BC332_20126_mrna,72.0,42.0,55.0,51.0,45.0,46.0
BC332_09841_mrna,7.0,9.0,6.0,3.0,6.0,5.0
BC332_00456_mrna,10.0,10.0,15.0,7.0,17.0,10.0
BC332_31520_mrna,1180.0,1229.0,1077.0,861.0,1007.0,1030.0
BC332_23950_mrna,1.0,0.0,0.0,0.0,1.0,1.0
BC332_15582_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_21341_mrna,535.349,491.959,535.263,309.699,565.669,439.246
BC332_22934_mrna,2.01991,3.33079,3.0,1.0,1.0,1.0
BC332_33719_mrna,10.5,18.0,11.5,9.0,6.0,12.5
BC332_25952_mrna,3730.0,3558.0,2976.0,1235.0,1133.0,1459.0
BC332_32765_mrna,80.0,67.0,36.0,52.0,89.0,91.0
BC332_21299_mrna,74.0,56.0,78.0191,63.0,57.8437,82.0
BC332_29840_mrna,426.0,425.0,365.0,256.0,286.0,217.0
BC332_09041_mrna,1.0,0.0,2.0,9.0,3.0,9.0
BC332_24220_mrna,285.0,347.0,354.0,237.0,138.0,379.0
BC332_16751_mrna,5532.6,4298.0,4616.0,3172.0,5078.0,4563.0
BC332_22060_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19082_mrna,1.0,0.0,2.0,0.0,0.0,1.0
BC332_20308_mrna,779.0,786.0,709.0,841.0,1892.0,1192.0
BC332_11952_mrna,0.0,5.0,3.0,4.0,1.0,0.0
BC332_31185_mrna,8.0,15.0,22.0,17.7537,12.0,39.6449
BC332_06430_mrna,9.0,5.0,7.0,1.0,2.0,2.0
BC332_26359_mrna,5371.0,4554.0,4713.6,5277.0,6237.0,5045.0
BC332_10255_mrna,4.0,0.0,0.0,2.0,3.0,3.0
BC332_33824_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03769_mrna,91.0,76.0,89.0,74.0,59.0,100.0
BC332_05918_mrna,445.0,470.0,342.0,269.0,307.0,264.0
BC332_11576_mrna,0.0,1.0,1.0,0.0,0.0,0.0
BC332_30778_mrna,832.0,738.0,685.0,664.0,1023.0,703.0
BC332_22235_mrna,4.0,0.0,0.0,0.0,0.0,2.0
BC332_09732_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_30828_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14147_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_02484_mrna,0.0,0.0,1.0,0.0,0.0,0.0
BC332_11236_mrna,530.0,473.0,419.0,360.0,401.0,412.0
BC332_11517_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_14494_mrna,63.0,45.0,47.0,73.0,104.0,73.0
BC332_30856_mrna,315.0,421.0,281.0,293.0,231.0,326.0
BC332_33289_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_04091_mrna,0.0,0.0,0.0,0.0,0.0,1.0
BC332_01924_mrna,3.01772,5.0,5.0,5.0,4.0,8.0
BC332_01510_mrna,616.0,636.0,571.0,405.0,431.0,432.0
BC332_01258_mrna,18.0,0.0,0.0,74.0,59.0,14.0
BC332_22995_mrna,3.0,1.0,2.0,0.0,0.0,1.0
BC332_18815_mrna,60.5208,46.7559,36.8738,29.3947,64.3259,26.5312
BC332_17448_mrna,35.0,50.0,34.0,8.0,3.0,0.0
BC332_13206_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_19822_mrna,608.0,347.0,344.0,1008.0,568.0,1026.0
BC332_33776_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22178_mrna,2749.0,1922.0,2018.0,2982.0,3499.0,2872.0
BC332_05524_mrna,177.791,183.343,202.539,82.6543,70.0782,94.8631
BC332_23593_mrna,1519.0,1297.0,1808.0,1895.0,1683.0,2015.0
BC332_18881_mrna,0.0,0.0,1.0,1.0,0.0,1.0
BC332_21677_mrna,1621.8,1084.46,1259.26,1104.08,1353.11,1492.08
BC332_17974_mrna,38.0,35.0,29.0,26.0,39.0,55.0
BC332_08141_mrna,6.0,6.0,9.0,259.0,55.0,199.0
BC332_30473_mrna,0.0,1.0,0.0,0.0,0.0,1.0
BC332_27659_mrna,91.0,110.0,97.0,142.0,288.0,105.0
BC332_12928_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_11802_mrna,1.0,7.0,3.0,13.0,1.0,12.0
BC332_14949_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27066_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_31879_mrna,11.0,31.0,14.0,9.0,10.0,50.0
BC332_15985_mrna,6047.0,4173.0,5468.0,5050.0,2627.0,3099.0
BC332_18905_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_20808_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23661_mrna,0.52381,0.0,0.733333,0.0,0.0,0.0
BC332_29823_mrna,550.0,548.0,492.0,275.0,310.0,439.0
BC332_08674_mrna,371.0,295.0,348.0,410.0,326.0,402.0
BC332_22313_mrna,71.0,269.0,2.0,1.0,14.0,5.0
BC332_14506_mrna,170.0,138.0,187.0,75.0,110.0,105.0
BC332_00380_mrna,2977.0,2585.0,2347.0,1899.0,1777.0,2460.0
BC332_25633_mrna,68.0,49.0,19.0,27.0,13.0,99.0
BC332_15543_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_00223_mrna,266.0,248.0,251.0,110.0,206.0,156.0
BC332_14852_mrna,86.0,107.0,110.0,89.0,67.0,81.0
BC332_32601_mrna,6417.0,5217.98,4996.0,4755.0,7157.0,4762.97
BC332_17655_mrna,125.0,145.0,158.0,45.0,56.0,71.0
BC332_09551_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_22128_mrna,256.0,284.0,237.0,134.0,154.302,198.82
BC332_03410_mrna,235.0,255.0,190.0,161.0,240.0,190.0
BC332_32362_mrna,33.0,43.4349,12.0,20.0,27.0,41.0
BC332_15865_mrna,116.936,132.752,121.763,74.6117,68.5624,73.7883
BC332_12846_mrna,529.0,544.0,549.0,559.0,610.0,649.0
BC332_19725_mrna,2715.0,2497.0,2220.0,2868.0,2485.0,2718.0
BC332_16515_mrna,276.0,233.0,200.0,324.0,337.0,346.0
BC332_21402_mrna,32.0,32.0,26.0,23.0,10.0,32.0
BC332_08251_mrna,4100.0,2486.0,4799.0,828.0,1377.0,3021.0
BC332_06801_mrna,380.043,420.94,408.473,818.057,556.628,740.549
BC332_02781_mrna,4.0,7.0,6.0,5.0,0.0,3.0
BC332_30658_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_08648_mrna,854.0,854.0,856.0,1075.0,569.0,1106.0
BC332_25982_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_03782_mrna,529.0,437.0,537.0,445.0,534.0,593.0
BC332_33703_mrna,15.0,37.6404,13.1074,15.0,34.0,20.823
BC332_34150_mrna,35.0,17.0,19.0,13.0,25.0,32.0
BC332_22469_mrna,212.0,232.0,141.0,124.0,166.0,217.0
BC332_17163_mrna,655.0,582.0,470.0,539.0,551.0,597.0
BC332_12923_mrna,1938.0,1484.0,1898.72,1308.0,1655.0,1823.0
BC332_03933_mrna,307.0,262.0,265.0,527.0,549.0,302.0
BC332_02609_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_10975_mrna,2889.0,2428.0,2255.0,1619.0,2697.0,1947.0
BC332_00996_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_27768_mrna,182.0,187.0,171.0,131.0,174.0,186.0
BC332_24054_mrna,41.0,56.0,36.0,21.0,34.0,46.0
BC332_22092_mrna,635.0,539.0,561.0,523.0,408.0,562.0
BC332_25050_mrna,54.0,42.0,129.894,36.0,24.0,113.0
BC332_30306_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_23727_mrna,424.0,510.0,319.0,186.0,103.0,146.0
BC332_34030_mrna,16.414,29.8069,16.0,19.0,28.1852,33.7944
BC332_31376_mrna,620.0,1299.0,464.0,53.0,220.0,125.0
BC332_02023_mrna,8.0,7.0,11.0,4.0,11.0,7.0
BC332_15277_mrna,780.0,711.0,645.0,536.0,732.0,583.0
BC332_27279_mrna,2.0,0.0,0.0,0.0,0.0,0.0
BC332_24462_mrna,492.0,411.0,349.0,249.0,196.0,172.0
BC332_30271_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_13452_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_27144_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_29216_mrna,0.0,0.0,0.0,0.0,1.0,0.0
BC332_28864_mrna,1242.0,0.0,1.0,0.0,2.0,0.0
BC332_32073_mrna,573.869,798.359,239.294,94.8704,303.736,766.865
BC332_13143_mrna,204169.0,176398.0,154485.0,200590.0,226423.0,155380.0
BC332_18521_mrna,0.0,0.0,0.0,3.0,0.0,0.0
BC332_02082_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05201_mrna,0.0,0.0,0.0,0.0,4.0,0.0
BC332_24034_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_15437_mrna,16580.0,15168.0,11845.0,41969.0,36350.0,32423.0
BC332_21750_mrna,104.857,91.4257,114.855,80.7027,81.9078,133.652
BC332_27718_mrna,493.0,431.0,362.0,257.0,399.0,378.0
BC332_23691_mrna,354.0,320.0,228.0,205.0,230.0,202.0
BC332_03309_mrna,0.0,0.0,0.0,8.0,6.0,2.0
BC332_29162_mrna,4.0,11.0,8.0,9.0,14.07,13.0
BC332_00841_mrna,501.0,503.0,555.0,596.0,858.0,599.0
BC332_25814_mrna,1.0,0.0,0.0,0.0,0.0,0.0
BC332_02359_mrna,0.0,0.0,0.0,0.0,0.000172255,0.0
BC332_16723_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_05383_mrna,553.0,505.0,378.0,541.0,670.0,501.0
BC332_34571_mrna,0.0,0.0,0.0,0.0,0.0,0.0
BC332_17178_mrna,2444.0,1898.0,2232.0,1300.0,1999.0,2079.0
BC332_21926_mrna,1.0,2.0,2.0,1.0,3.0,3.0
BC332_25812_mrna,11.0,7.0,11.0,5.0,5.7173,17.0
BC332_12237_mrna,737.0,1729.0,311.0,5.0,25.0,0.0
BC332_14795_mrna,1757.0,1364.37,1647.39,1141.41,1354.0,1642.41
BC332_01746_mrna,0.0,0.0,0.0,0.0,0.0,0.0
