"index","log2FoldChange"
"BC332_09715_mrna",NA
"BC332_33664_mrna",-0.9284479526195
"BC332_11755_mrna",-1.29489826799829
"BC332_34451_mrna",NA
"BC332_03323_mrna",-4.59800833608933
"BC332_11684_mrna",1.29036676368671
"BC332_22786_mrna",NA
"BC332_02059_mrna",-0.594952918381978
"BC332_12583_mrna",-0.734818647041377
"BC332_34199_mrna",NA
"BC332_06358_mrna",-0.0852780490747546
"BC332_17006_mrna",-2.08152135486549
"BC332_30691_mrna",0.560741119033205
"BC332_19109_mrna",-4.1523898318031
"BC332_11079_mrna",0.611274500457145
"BC332_14908_mrna",NA
"BC332_28550_mrna",0.218289223914483
"BC332_34804_mrna",NA
"BC332_28825_mrna",1.01175564954375
"BC332_03718_mrna",-0.0409443324666309
"BC332_07023_mrna",-1.1919492184124
"BC332_06525_mrna",0.147226933975301
"BC332_03731_mrna",0.0437166123729494
"BC332_08894_mrna",0.806391238218696
"BC332_11990_mrna",-2.98827816889295
"BC332_10487_mrna",NA
"BC332_06085_mrna",-0.812256929983243
"BC332_05976_mrna",0.385041914680641
"BC332_27586_mrna",-0.645654181100237
"BC332_12721_mrna",-1.71492142632313
"BC332_05716_mrna",0.149523749445614
"BC332_25842_mrna",-0.624104432737084
"BC332_26869_mrna",0.298868016360252
"BC332_16030_mrna",0.07685242289014
"BC332_34827_mrna",-0.812256929983243
"BC332_18266_mrna",NA
"BC332_06605_mrna",1.11854713166531
"BC332_16294_mrna",1.35542308683419
"BC332_09418_mrna",0.828138051749482
"BC332_11232_mrna",0.701277587873802
"BC332_24611_mrna",-0.524300054333219
"BC332_28572_mrna",NA
"BC332_16550_mrna",-0.729336358855594
"BC332_05189_mrna",1.5575573450439
"BC332_00280_mrna",-0.0607270526048481
"BC332_26762_mrna",-1.31346389012474
"BC332_31752_mrna",NA
"BC332_33549_mrna",NA
"BC332_07231_mrna",0.231522174302887
"BC332_25325_mrna",0.393574477777649
"BC332_23758_mrna",NA
"BC332_31406_mrna",-0.620037265276688
"BC332_22579_mrna",NA
"BC332_15213_mrna",0.882515672338895
"BC332_27005_mrna",-0.699337964420687
"BC332_16367_mrna",-0.308882681941602
"BC332_00808_mrna",-2.17716527395096
"BC332_00007_mrna",NA
"BC332_04406_mrna",0.512683127791232
"BC332_13791_mrna",0.410312920634642
"BC332_16280_mrna",-3.55357108188274
"BC332_33103_mrna",NA
"BC332_05822_mrna",0.0397990552785472
"BC332_18824_mrna",-0.350827427631453
"BC332_26930_mrna",NA
"BC332_00154_mrna",-1.83752109837991
"BC332_33121_mrna",-0.507807146725688
"BC332_32467_mrna",0.727624812744538
"BC332_24018_mrna",NA
"BC332_14421_mrna",0.374075345917167
"BC332_15356_mrna",0.191846908848878
"BC332_18038_mrna",3.71786667989678
"BC332_06417_mrna",NA
"BC332_34897_mrna",0.469455862306113
"BC332_31295_mrna",0.516332124338422
"BC332_11512_mrna",-0.812256929983243
"BC332_00771_mrna",0.154735389455987
"BC332_17689_mrna",0.111252740307473
"BC332_19559_mrna",0.228222461533318
"BC332_08201_mrna",-0.835286767960427
"BC332_32216_mrna",0.302816629087185
"BC332_10586_mrna",NA
"BC332_17445_mrna",-0.0986038408469049
"BC332_15720_mrna",-0.812256929983243
"BC332_23331_mrna",-1.32710209307023
"BC332_11672_mrna",NA
"BC332_32728_mrna",-1.0909682058858
"BC332_07895_mrna",-0.353794451404485
"BC332_05065_mrna",0.158919849094987
"BC332_16360_mrna",-0.319745995072735
"BC332_25903_mrna",0.294046784650313
"BC332_26434_mrna",0.287757919771027
"BC332_18595_mrna",-0.17250522177265
"BC332_32389_mrna",-3.69714813033032
"BC332_15719_mrna",NA
"BC332_01752_mrna",-0.675790696965994
"BC332_07447_mrna",-0.323275392738334
"BC332_23688_mrna",-1.92294879428784
"BC332_10284_mrna",0.0186489218849882
"BC332_27295_mrna",0.826158586772866
"BC332_10613_mrna",0.617020475350263
"BC332_09312_mrna",0.444463179553961
"BC332_22340_mrna",NA
"BC332_15463_mrna",0.428373989071677
"BC332_21319_mrna",0.236303995265236
"BC332_14279_mrna",1.28462909129293
"BC332_02000_mrna",NA
"BC332_05024_mrna",NA
"BC332_01900_mrna",NA
"BC332_15678_mrna",NA
"BC332_31631_mrna",NA
"BC332_15915_mrna",NA
"BC332_15066_mrna",-1.15333603992979
"BC332_26307_mrna",-0.465098948072147
"BC332_22649_mrna",-1.50062743134287
"BC332_02475_mrna",0.652932337533911
"BC332_26281_mrna",-1.81408075028132
"BC332_10516_mrna",-1.96295184538398
"BC332_19262_mrna",0.478041906218246
"BC332_05183_mrna",0.592447193070104
"BC332_17357_mrna",-0.266642813629824
"BC332_22391_mrna",0.405983549208151
"BC332_19085_mrna",-2.29127244035636
"BC332_02207_mrna",0.0121233554643143
"BC332_24459_mrna",-1.5974558630821
"BC332_12575_mrna",NA
"BC332_18754_mrna",NA
"BC332_24719_mrna",1.30426657872683
"BC332_04491_mrna",0.00251877089615953
"BC332_08217_mrna",NA
"BC332_32498_mrna",7.06529246166075
"BC332_23033_mrna",NA
"BC332_01447_mrna",2.02816660731836
"BC332_22420_mrna",NA
"BC332_33420_mrna",-0.812256929983243
"BC332_08705_mrna",-0.26040601552974
"BC332_00664_mrna",1.11129642165925
"BC332_21510_mrna",NA
"BC332_05037_mrna",-1.26995107715065
"BC332_00072_mrna",-0.339179973693945
"BC332_33454_mrna",0.149523749445614
"BC332_23716_mrna",1.8677881804463
"BC332_19213_mrna",NA
"BC332_22306_mrna",NA
"BC332_20590_mrna",1.02337671777152
"BC332_34098_mrna",-2.7152142044822
"BC332_25034_mrna",3.27511373144308
"BC332_20730_mrna",0.524634815001185
"BC332_11300_mrna",NA
"BC332_31940_mrna",NA
"BC332_31085_mrna",0.424009398602713
"BC332_00502_mrna",0.620923756371297
"BC332_27565_mrna",-3.42637662709449
"BC332_18561_mrna",0.687005942409446
"BC332_24862_mrna",0.970401492263524
"BC332_19731_mrna",0.183372336985369
"BC332_32404_mrna",NA
"BC332_00612_mrna",0.199814802668439
"BC332_04169_mrna",-0.77148779576736
"BC332_14590_mrna",-2.300081958224
"BC332_09620_mrna",-1.25071519553109
"BC332_25560_mrna",0.403420523262114
"BC332_29282_mrna",0.143009871444483
"BC332_24589_mrna",1.56832160477004
"BC332_26732_mrna",0.381927409568009
"BC332_13343_mrna",NA
"BC332_00203_mrna",-0.99339775160959
"BC332_19577_mrna",-0.181911979070164
"BC332_01198_mrna",-1.06867828151627
"BC332_16837_mrna",-0.461817967458302
"BC332_32086_mrna",6.7325992388287
"BC332_15500_mrna",2.71824893629117
"BC332_29736_mrna",-0.650858098727339
"BC332_23479_mrna",NA
"BC332_24953_mrna",0.16012742430032
"BC332_11574_mrna",NA
"BC332_00726_mrna",0.218649772712904
"BC332_33750_mrna",-0.447342153491376
"BC332_11995_mrna",0.222435030715467
"BC332_15329_mrna",-0.116227631385892
"BC332_02654_mrna",-0.0144116186617284
"BC332_06404_mrna",NA
"BC332_34587_mrna",NA
"BC332_14061_mrna",-1.30117654834483
"BC332_26657_mrna",0.198383570932468
"BC332_21486_mrna",NA
"BC332_30944_mrna",-3.87059258106273
"BC332_05410_mrna",0.595738409001891
"BC332_00621_mrna",0.629142611643121
"BC332_21515_mrna",-1.30135927351136
"BC332_15414_mrna",-0.786120713819091
"BC332_01409_mrna",0.0514920565197313
"BC332_06175_mrna",-0.256271696174269
"BC332_21747_mrna",NA
"BC332_17982_mrna",-0.306942921732893
"BC332_27315_mrna",-2.36394188224966
"BC332_23714_mrna",-0.699846131938979
"BC332_10871_mrna",4.51648430752535
"BC332_05747_mrna",-0.696211979525561
"BC332_05608_mrna",-1.6435249892877
"BC332_17428_mrna",NA
"BC332_08482_mrna",0.149523749445615
"BC332_12183_mrna",1.3347990024832
"BC332_12096_mrna",-1.26605015850839
"BC332_33760_mrna",0.690447769201265
"BC332_32267_mrna",-0.292754464416675
"BC332_31244_mrna",-1.94790311323966
"BC332_17919_mrna",0.592366675338456
"BC332_02065_mrna",-1.53574696520996
"BC332_11694_mrna",0.0226995562308923
"BC332_33932_mrna",-2.7117910859403
"BC332_22139_mrna",NA
"BC332_30419_mrna",0.329079179770364
"BC332_06478_mrna",NA
"BC332_23178_mrna",1.03094592568159
"BC332_28146_mrna",-0.204333094374757
"BC332_09931_mrna",-0.100979560974397
"BC332_00270_mrna",-2.21231214921985
"BC332_01414_mrna",NA
"BC332_04247_mrna",0.0624885981578913
"BC332_30606_mrna",0.0092947605878914
"BC332_17248_mrna",3.57843487207266
"BC332_11921_mrna",-0.919797019796081
"BC332_18702_mrna",-1.84490998670662
"BC332_13114_mrna",-0.801782262449267
"BC332_29917_mrna",-0.0354091065304186
"BC332_03895_mrna",NA
"BC332_21516_mrna",0.271372686281306
"BC332_30591_mrna",-0.367955929161285
"BC332_16207_mrna",2.81116480512563
"BC332_06424_mrna",NA
"BC332_24051_mrna",0.245925438408008
"BC332_19644_mrna",0.167625713252034
"BC332_00068_mrna",0.341627648523222
"BC332_23554_mrna",3.09796569911876
"BC332_13935_mrna",-1.83059411412302
"BC332_12727_mrna",NA
"BC332_18272_mrna",1.70126267162582
"BC332_19809_mrna",-0.250029558194126
"BC332_16920_mrna",0.718872808672298
"BC332_27205_mrna",-0.812256929983243
"BC332_29798_mrna",-2.07479968612652
"BC332_01502_mrna",0.23558036188776
"BC332_22045_mrna",0.0588505408245789
"BC332_32844_mrna",0.44897869602326
"BC332_04570_mrna",NA
"BC332_07806_mrna",0.184078009402701
"BC332_29052_mrna",1.66491680359478
"BC332_29937_mrna",0.563376605373938
"BC332_04899_mrna",-0.812256929983243
"BC332_02246_mrna",-0.015760570980908
"BC332_27427_mrna",5.20840699218958
"BC332_27449_mrna",NA
"BC332_21965_mrna",0.275316645110206
"BC332_15963_mrna",NA
"BC332_13836_mrna",NA
"BC332_19705_mrna",-0.961650483204376
"BC332_08383_mrna",NA
"BC332_26248_mrna",-0.577305560857095
"BC332_27945_mrna",-1.47804210762985
"BC332_09862_mrna",-0.180188479106032
"BC332_15782_mrna",0.556711200811868
"BC332_28568_mrna",NA
"BC332_10842_mrna",-0.814097622471445
"BC332_29685_mrna",1.52608758939701
"BC332_10963_mrna",2.02827374390307
"BC332_16883_mrna",1.11129642165925
"BC332_00466_mrna",-1.17776371369182
"BC332_29019_mrna",-0.158319541496908
"BC332_06963_mrna",0.0297346981900889
"BC332_27857_mrna",2.58145200185891
"BC332_06177_mrna",-0.826050955776383
"BC332_30532_mrna",NA
"BC332_00743_mrna",NA
"BC332_26827_mrna",-0.856532042587985
"BC332_29754_mrna",-0.277373985858457
"BC332_05908_mrna",NA
"BC332_31104_mrna",-0.305904836853553
"BC332_05215_mrna",-2.4036490485104
"BC332_18724_mrna",NA
"BC332_16135_mrna",0.0978800431950512
"BC332_17373_mrna",-0.411373017194941
"BC332_33539_mrna",-1.10932608756753
"BC332_10021_mrna",0.470351091214914
"BC332_13693_mrna",-1.5974558630821
"BC332_13484_mrna",0.513676856018012
"BC332_34696_mrna",-0.705713584259486
"BC332_01952_mrna",0.0859015713782041
"BC332_06272_mrna",0.194348364151047
"BC332_17324_mrna",-1.81408075028132
"BC332_20287_mrna",0.572357780740879
"BC332_30864_mrna",-0.19465923221667
"BC332_08487_mrna",-1.32541927900462
"BC332_11882_mrna",0.9197228201612
"BC332_21843_mrna",2.66753144422139
"BC332_08781_mrna",NA
"BC332_34372_mrna",2.05243817175119
"BC332_32004_mrna",6.01018234105678
"BC332_11502_mrna",1.85852311691663
"BC332_29432_mrna",-1.08858524596213
"BC332_08404_mrna",-0.557345572181338
"BC332_17483_mrna",7.5862344693506
"BC332_05613_mrna",-4.9874410907625
"BC332_03126_mrna",-0.808186929972645
"BC332_22876_mrna",0.187339922076266
"BC332_17446_mrna",0.451430491623168
"BC332_01306_mrna",-2.2956580163046
"BC332_27044_mrna",-1.5974558630821
"BC332_21251_mrna",-1.45071530777918
"BC332_14195_mrna",-0.191572123805884
"BC332_09909_mrna",0.012432913080017
"BC332_30646_mrna",NA
"BC332_03505_mrna",-0.362816045054864
"BC332_18404_mrna",-0.173036649615352
"BC332_21827_mrna",0.355043592335599
"BC332_19680_mrna",-0.859914018690706
"BC332_01430_mrna",NA
"BC332_07729_mrna",-1.04036354441073
"BC332_02456_mrna",5.61683102709034
"BC332_14794_mrna",-0.103149438478704
"BC332_10408_mrna",NA
"BC332_01021_mrna",-0.672963765292984
"BC332_22793_mrna",-0.0853877935964593
"BC332_34410_mrna",NA
"BC332_31250_mrna",NA
"BC332_09287_mrna",-3.044904256663
"BC332_11182_mrna",-0.889578361490363
"BC332_08116_mrna",NA
"BC332_04720_mrna",0.737822621270469
"BC332_21320_mrna",0.023670515507738
"BC332_19125_mrna",-0.598175998102451
"BC332_20097_mrna",-0.938859086073519
"BC332_07882_mrna",-2.4036490485104
"BC332_29213_mrna",-0.088459347571077
"BC332_21018_mrna",0.286484893459244
"BC332_21097_mrna",NA
"BC332_27546_mrna",-0.256982067628859
"BC332_13243_mrna",-0.362356797659208
"BC332_02252_mrna",-0.66831415681297
"BC332_24572_mrna",NA
"BC332_13106_mrna",1.99901468369578
"BC332_28256_mrna",-0.106212956636415
"BC332_04658_mrna",NA
"BC332_19751_mrna",NA
"BC332_20219_mrna",-2.03380544797548
"BC332_25754_mrna",NA
"BC332_15564_mrna",NA
"BC332_20872_mrna",NA
"BC332_12353_mrna",NA
"BC332_31437_mrna",1.11129642165925
"BC332_17138_mrna",NA
"BC332_04629_mrna",-0.341050205631318
"BC332_03167_mrna",-0.279831573546449
"BC332_02905_mrna",NA
"BC332_05594_mrna",NA
"BC332_13499_mrna",-9.81416908997839
"BC332_18361_mrna",NA
"BC332_18123_mrna",4.28691563036937
"BC332_02535_mrna",NA
"BC332_24331_mrna",1.95111653524905
"BC332_13121_mrna",NA
"BC332_01786_mrna",0.584384026893764
"BC332_14259_mrna",-0.159864691577782
"BC332_31203_mrna",-0.555476770015753
"BC332_27352_mrna",0.819097155501585
"BC332_25520_mrna",0.357888888491911
"BC332_26027_mrna",-0.343708471409667
"BC332_33709_mrna",-0.814848717339085
"BC332_29225_mrna",1.53858665371478
"BC332_04530_mrna",-0.818592440070011
"BC332_02688_mrna",NA
"BC332_32387_mrna",-0.954712738123423
"BC332_32551_mrna",NA
"BC332_07060_mrna",-1.77725971086095
"BC332_25045_mrna",2.1280753138348
"BC332_25867_mrna",-0.0174506863622793
"BC332_15868_mrna",0.117052049249562
"BC332_07553_mrna",-0.710015737466872
"BC332_14969_mrna",NA
"BC332_15173_mrna",0.576579764543457
"BC332_27418_mrna",0.143029109695946
"BC332_01343_mrna",NA
"BC332_10311_mrna",NA
"BC332_10420_mrna",NA
"BC332_04320_mrna",-0.635674850795891
"BC332_24948_mrna",0.318719452269628
"BC332_30157_mrna",-0.637525556398021
"BC332_30106_mrna",-2.90328322044909
"BC332_21172_mrna",NA
"BC332_28519_mrna",0.895185263418579
"BC332_20955_mrna",-3.30852393959011
"BC332_00548_mrna",0.588032963770359
"BC332_23147_mrna",1.73805344472396
"BC332_05575_mrna",-3.37184407125157
"BC332_25415_mrna",NA
"BC332_33102_mrna",NA
"BC332_12023_mrna",0.338163329380743
"BC332_24971_mrna",-0.616439808831482
"BC332_10480_mrna",-0.105471935666954
"BC332_14888_mrna",NA
"BC332_25148_mrna",0.753895386250366
"BC332_22814_mrna",1.07673466409795
"BC332_26074_mrna",-0.420190792005862
"BC332_16002_mrna",-5.93796833766752
"BC332_10098_mrna",-2.25577412316858
"BC332_34058_mrna",NA
"BC332_21676_mrna",-0.294299985861635
"BC332_07814_mrna",0.0431917467149584
"BC332_19198_mrna",-2.18158768711373
"BC332_09020_mrna",-0.199365975348694
"BC332_18926_mrna",-5.25296669803002
"BC332_15359_mrna",2.02865230516529
"BC332_24517_mrna",NA
"BC332_15581_mrna",NA
"BC332_15058_mrna",-0.300626732972144
"BC332_19014_mrna",2.61443510257483
"BC332_03763_mrna",NA
"BC332_18487_mrna",-0.448191329149975
"BC332_02891_mrna",NA
"BC332_11156_mrna",0.202169925695348
"BC332_34874_mrna",1.43408329359938
"BC332_20112_mrna",-1.20621063061406
"BC332_04800_mrna",-3.23557878956169
"BC332_19581_mrna",-0.905413816084573
"BC332_24178_mrna",2.32645540355977
"BC332_05816_mrna",0.670165511726325
"BC332_07269_mrna",-8.66262490771769
"BC332_21637_mrna",-1.56676007146542
"BC332_07633_mrna",-0.552230040517456
"BC332_29489_mrna",0.792891727958018
"BC332_06306_mrna",1.8677881804463
"BC332_02493_mrna",-0.845694378832581
"BC332_10551_mrna",1.80285286745857
"BC332_20008_mrna",2.95927036824876
"BC332_11144_mrna",NA
"BC332_14414_mrna",-0.372625850605984
"BC332_14803_mrna",1.11129642165925
"BC332_25536_mrna",-0.155569187452322
"BC332_19113_mrna",0.595040642990228
"BC332_06295_mrna",-0.2369461364811
"BC332_00501_mrna",-0.0935499742061329
"BC332_01072_mrna",-0.245466299598152
"BC332_25041_mrna",-2.29937397355676
"BC332_18618_mrna",NA
"BC332_10117_mrna",NA
"BC332_09760_mrna",NA
"BC332_21685_mrna",-0.0407029307005577
"BC332_25481_mrna",2.61443510257483
"BC332_03139_mrna",-2.17716527395096
"BC332_24966_mrna",0.3511468472458
"BC332_08961_mrna",-1.54756658950025
"BC332_23695_mrna",0.160360299791081
"BC332_32173_mrna",-0.518864040792846
"BC332_05845_mrna",-1.95347406944444
"BC332_01773_mrna",-0.812954181315839
"BC332_21331_mrna",NA
"BC332_29971_mrna",0.355440768900477
"BC332_19691_mrna",0.43223020639027
"BC332_17140_mrna",0.149523749445615
"BC332_23211_mrna",-1.89933216064816
"BC332_14847_mrna",NA
"BC332_02239_mrna",2.00596192986024
"BC332_11178_mrna",-0.373231106988934
"BC332_00170_mrna",-2.05306198432092
"BC332_07233_mrna",0.322705008015487
"BC332_18203_mrna",0.136887018804728
"BC332_09509_mrna",-0.710872396636087
"BC332_05031_mrna",-0.283966170297192
"BC332_04323_mrna",0.1001839790869
"BC332_01167_mrna",2.54165747068359
"BC332_13063_mrna",-0.734739364722947
"BC332_23438_mrna",-1.7459342870464
"BC332_19870_mrna",0.174009403018679
"BC332_22564_mrna",-0.910675081559677
"BC332_31736_mrna",2.06503624841627
"BC332_25691_mrna",1.97394607831567
"BC332_28387_mrna",NA
"BC332_02810_mrna",-0.737582200226786
"BC332_21526_mrna",-0.249722579385858
"BC332_19183_mrna",3.59658006317968
"BC332_29678_mrna",-0.0128930222540863
"BC332_28791_mrna",-0.977419181815532
"BC332_34251_mrna",NA
"BC332_18951_mrna",-0.11655986965442
"BC332_19055_mrna",-1.08914172559439
"BC332_17991_mrna",0.112888642835114
"BC332_06597_mrna",2.02865230516529
"BC332_01980_mrna",0.366490735549282
"BC332_27192_mrna",-2.99317527451803
"BC332_00088_mrna",-0.460054861577039
"BC332_16033_mrna",0.882775176992846
"BC332_16355_mrna",NA
"BC332_19078_mrna",NA
"BC332_32229_mrna",0.263662274653765
"BC332_27777_mrna",NA
"BC332_10835_mrna",0.293835167335541
"BC332_08292_mrna",0.848942596344055
"BC332_07497_mrna",0.120344094854934
"BC332_22919_mrna",-0.259824299223275
"BC332_34284_mrna",0.979346892854229
"BC332_13913_mrna",3.04778814252997
"BC332_21626_mrna",1.87395006318219
"BC332_09918_mrna",2.61443510257483
"BC332_07313_mrna",NA
"BC332_32620_mrna",-5.05007778596109
"BC332_33817_mrna",NA
"BC332_07533_mrna",NA
"BC332_14243_mrna",0.206826307489467
"BC332_00975_mrna",2.20758519310348
"BC332_05666_mrna",-0.975087936553725
"BC332_30863_mrna",NA
"BC332_28809_mrna",-0.498893151244109
"BC332_05784_mrna",1.2753338174064
"BC332_29859_mrna",0.483279183980202
"BC332_15761_mrna",0.592506151566624
"BC332_11592_mrna",-1.88326072392138
"BC332_19999_mrna",-0.216346112990047
"BC332_27509_mrna",NA
"BC332_00204_mrna",-0.103110116414642
"BC332_14981_mrna",-0.142381491101994
"BC332_04306_mrna",NA
"BC332_19718_mrna",0.29910687507241
"BC332_26393_mrna",1.75998918490044
"BC332_06281_mrna",-0.148840779874772
"BC332_29742_mrna",1.2581004280947
"BC332_26290_mrna",-2.80644486007131
"BC332_14383_mrna",1.06687930400707
"BC332_32550_mrna",-0.0286362958577315
"BC332_28423_mrna",-0.283760038590194
"BC332_08829_mrna",-0.869122808210387
"BC332_27968_mrna",NA
"BC332_19995_mrna",-8.36812485372242
"BC332_19513_mrna",-2.40436670585034
"BC332_03442_mrna",-0.679164088710515
"BC332_01423_mrna",0.255534457161106
"BC332_17309_mrna",2.02865230516529
"BC332_06696_mrna",NA
"BC332_22331_mrna",2.56020890887009
"BC332_15038_mrna",0.219261763644802
"BC332_22875_mrna",NA
"BC332_32279_mrna",3.20804167813104
"BC332_19756_mrna",-4.93590760677385
"BC332_24202_mrna",0.154743729743729
"BC332_21244_mrna",-0.411886772241963
"BC332_24265_mrna",-1.54033539261043
"BC332_10548_mrna",2.7499393875875
"BC332_17442_mrna",NA
"BC332_29702_mrna",1.11129642165925
"BC332_33035_mrna",NA
"BC332_11535_mrna",-1.74835089437341
"BC332_18121_mrna",0.0465492873519578
"BC332_08715_mrna",-0.605254803567847
"BC332_06740_mrna",NA
"BC332_21344_mrna",NA
"BC332_31529_mrna",4.7693903827338
"BC332_31067_mrna",NA
"BC332_08665_mrna",-1.0194187382118
"BC332_05460_mrna",-0.869945745317912
"BC332_00813_mrna",1.90519946865044
"BC332_02223_mrna",-1.71492142632313
"BC332_33154_mrna",2.4427069061785
"BC332_08296_mrna",0.199062541608618
"BC332_14846_mrna",0.591124722229985
"BC332_07892_mrna",2.64404987726341
"BC332_02262_mrna",NA
"BC332_22335_mrna",NA
"BC332_06859_mrna",-4.62227803381592
"BC332_28999_mrna",0.392832337662685
"BC332_13266_mrna",0.697825960046372
"BC332_16775_mrna",NA
"BC332_04326_mrna",-0.5521271812905
"BC332_00272_mrna",-0.000826686196408091
"BC332_10989_mrna",NA
"BC332_14489_mrna",0.413907504815828
"BC332_01520_mrna",-0.708949422642371
"BC332_13557_mrna",-0.126278294944722
"BC332_10927_mrna",0.562501577572127
"BC332_06481_mrna",-2.07532494799467
"BC332_22990_mrna",NA
"BC332_30117_mrna",1.07828906254455
"BC332_24918_mrna",-0.0253350651472159
"BC332_07357_mrna",NA
"BC332_18287_mrna",NA
"BC332_12987_mrna",0.955776530877885
"BC332_32459_mrna",-0.1681977560578
"BC332_33457_mrna",1.39566399357013
"BC332_17944_mrna",2.21032207950733
"BC332_12354_mrna",-0.783643490992677
"BC332_16212_mrna",-1.00616885402155
"BC332_05938_mrna",0.792051752696073
"BC332_34702_mrna",NA
"BC332_13191_mrna",-0.518607780193856
"BC332_10280_mrna",0.159298588369583
"BC332_07793_mrna",2.8575117813075
"BC332_31801_mrna",NA
"BC332_29632_mrna",4.02112878416174
"BC332_05090_mrna",-0.0205603382177971
"BC332_08606_mrna",NA
"BC332_31351_mrna",-4.44685823948653
"BC332_14119_mrna",NA
"BC332_03941_mrna",-0.422646460991193
"BC332_17225_mrna",NA
"BC332_00978_mrna",-0.371528274887832
"BC332_05038_mrna",-4.48524089667893
"BC332_33115_mrna",-0.0139924079966704
"BC332_21449_mrna",-0.0378168677601117
"BC332_20627_mrna",1.07667052955717
"BC332_09581_mrna",0.200269442513174
"BC332_09611_mrna",0.0108945011987947
"BC332_22323_mrna",0.740312119484556
"BC332_07016_mrna",-0.585957432295008
"BC332_00387_mrna",0.418865710008674
"BC332_10627_mrna",0.152136325507243
"BC332_19712_mrna",-2.09305710765542
"BC332_10227_mrna",NA
"BC332_28710_mrna",1.11129642165925
"BC332_03921_mrna",NA
"BC332_12963_mrna",1.65668931978277
"BC332_11833_mrna",NA
"BC332_00681_mrna",NA
"BC332_21583_mrna",-2.25592438020132
"BC332_26138_mrna",-1.02810433186932
"BC332_09553_mrna",2.09179614752566
"BC332_13479_mrna",-1.89091324963377
"BC332_10729_mrna",-1.42553209499621
"BC332_29068_mrna",8.81138146718178
"BC332_22903_mrna",-0.313916579437061
"BC332_19823_mrna",-0.485793927645359
"BC332_32740_mrna",1.11129642165925
"BC332_34365_mrna",NA
"BC332_26841_mrna",0.45185214754368
"BC332_09856_mrna",-0.346064140727951
"BC332_21128_mrna",NA
"BC332_21609_mrna",-3.35254156648966
"BC332_01584_mrna",0.495055962908232
"BC332_13974_mrna",1.06013589389918
"BC332_10756_mrna",4.6915792414972
"BC332_03561_mrna",-0.303855289647802
"BC332_31335_mrna",NA
"BC332_12425_mrna",NA
"BC332_01318_mrna",-1.16432905586969
"BC332_18448_mrna",-0.824687916660922
"BC332_28404_mrna",0.206165101202492
"BC332_14675_mrna",0.07183098844791
"BC332_15854_mrna",-0.399619466941243
"BC332_15042_mrna",0.113882290919578
"BC332_18997_mrna",-2.74970839813409
"BC332_19366_mrna",-0.000341819333741757
"BC332_06723_mrna",0.199090942079031
"BC332_10322_mrna",1.0401824041197
"BC332_24801_mrna",-0.740745560520887
"BC332_16994_mrna",0.678693704231805
"BC332_11329_mrna",1.00006939578691
"BC332_28974_mrna",3.21631275335928
"BC332_05192_mrna",1.49350526226462
"BC332_07687_mrna",2.25926347534247
"BC332_23825_mrna",-0.238634810543076
"BC332_06636_mrna",NA
"BC332_09113_mrna",-0.115051443192316
"BC332_02983_mrna",0.439646311711959
"BC332_21338_mrna",-0.222801496950794
"BC332_11618_mrna",-4.6997440620456
"BC332_17107_mrna",0.740012133745143
"BC332_25533_mrna",0.0884861915454248
"BC332_22705_mrna",-4.02855242774512
"BC332_20363_mrna",NA
"BC332_31040_mrna",NA
"BC332_00693_mrna",0.184454929015257
"BC332_31180_mrna",-2.68490848803816
"BC332_31496_mrna",3.28562772662255
"BC332_08614_mrna",-0.283343570423478
"BC332_14402_mrna",-0.135274638211863
"BC332_10662_mrna",0.0526345506536697
"BC332_15851_mrna",NA
"BC332_17836_mrna",0.230007584817868
"BC332_28041_mrna",NA
"BC332_04536_mrna",0.290259133719782
"BC332_25381_mrna",2.19711926457395
"BC332_11162_mrna",-1.0822837233654
"BC332_26178_mrna",-0.195711656449933
"BC332_00958_mrna",-3.29833930963467
"BC332_16278_mrna",NA
"BC332_21763_mrna",0.0835953931314552
"BC332_07505_mrna",-0.0926870508802477
"BC332_10815_mrna",0.149523749445615
"BC332_09752_mrna",2.61453602262665
"BC332_18341_mrna",0.121175656513018
"BC332_13115_mrna",0.00585260881069624
"BC332_34266_mrna",NA
"BC332_29294_mrna",0.188356990576857
"BC332_32563_mrna",-3.73471170929066
"BC332_13704_mrna",NA
"BC332_12047_mrna",-0.0290124589879498
"BC332_21919_mrna",1.2853016252185
"BC332_05069_mrna",-2.93750187108679
"BC332_08902_mrna",-0.486898329204183
"BC332_17069_mrna",NA
"BC332_21877_mrna",-22.7974332057975
"BC332_06479_mrna",1.11129642165925
"BC332_16676_mrna",-1.92664448031945
"BC332_29978_mrna",-0.00568870206798619
"BC332_23295_mrna",0.411792966793604
"BC332_29884_mrna",0.252688782469073
"BC332_17165_mrna",0.149523749445614
"BC332_26197_mrna",0.110446752406411
"BC332_34530_mrna",NA
"BC332_33976_mrna",-3.40828371200607
"BC332_28698_mrna",NA
"BC332_30439_mrna",-4.04322822453956
"BC332_27383_mrna",NA
"BC332_29340_mrna",-0.379991723952421
"BC332_15221_mrna",NA
"BC332_23662_mrna",-0.195421264814452
"BC332_06657_mrna",-0.753065854460776
"BC332_28062_mrna",1.05854244626497
"BC332_06709_mrna",0.892773725485222
"BC332_23769_mrna",NA
"BC332_08531_mrna",0.177720389157089
"BC332_12385_mrna",0.363245373066687
"BC332_12796_mrna",NA
"BC332_16820_mrna",0.655178890338286
"BC332_12520_mrna",-0.91702188103889
